id
Aaron F. Bobick
Achim G. Hoffmann
Ada Wai-Chee Fu
Adam Field
Adam Huang
Adam Kowalczyk
Adam Moore
Adnan Darwiche
Adrian Santoso
Adrien Bartoli
Agostino Dovier
Ahmed K. Elmagarmid
Ahmed M. Elgammal
Alaa R. Alameldeen
Alaa Youssef
Alain Dutech
Alain Désilets
Alain Trouvé
Alan Borning
Alan C. Schultz
Alan Hopkins
Alan M. Frisch
Alan S. Wagner
Alan S. Willsky
Alan T. Murray
Alberto Finzi
Alberto H. F. Laender
Alberto Negro
Alberto O. Mendelzon
Alberto Suárez 0001
Albrecht Schmidt 0002
Aldo Gangemi
Aleksandar Lazarevic
Aleksander Kolcz
Aleksandr Voskoboynik
Alessandro Bissacco
Alessandro Chiuso
Alessandro Cimatti
Alessandro Moschitti
Alessandro Oltramari
Alessandro Saffiotti
Alessandro Serra
Alessandro Sperduti
Alessio Massaro
Alex Alves Freitas
Alex Pentland
Alex Rav-Acha
Alex Safonov
Alex Tyrrell
Alexander Bachlechner
Alexander C. Loui
Alexander G. Hauptmann
Alexander Maedche
Alexander Markowetz
Alexander Norbash
Alexandre Delteil
Alexandre Termier
Alexandros Kalousis
Alexandros Labrinidis
Alexandros Nanopoulos
Alexey Zalesny
Alexia Prskawetz
Alfons Kemper
Alfred M. Bruckstein
Alice X. Zheng
Alin Dobra
Alina Beygelzimer
Alistair Moffat
Allan Borodin
Allan D. Jepson
Allen Brown
Allison L. Powell
Alok N. Choudhary
Alon Efrat
Alon Y. Halevy
Alvaro Barreiro
Alvaro del Val
Amanda Clare
Amanda Stent
Amedea Ambrosetti
Amir Averbuch
Amir Jafari
Amir M. Zarkesh
Amir Netz
Amit Anil Nanavati
Amit Ganesh
Amit Singhal 0001
Amit Somani
Amnon Krupnik
Amnon Lotem
Amnon Shashua
Amos Y. Johnson
Amr El Abbadi
Amy Greenwald
Amy McGovern
Amélie Marian
Anand Rajaraman
Anand Rangarajan 0001
Anand Sivasubramaniam
Anastassia Ailamaki
Anat Levin
Anders Heyden
Anders Holst
