Source,Target
Doo Soon Kim,Bruce W. Porter
Doreen Böhnstedt,Christoph Rensing
Doreen Böhnstedt,Ralf Steinmetz
Doreen Cheng,Henry Song
Doreen Cheng,Hyuk Cho
Dou Shen,Bin Cao 0001
Dou Shen,Jian-Tao Sun
Dou Shen,Qiang Yang 0001
Dou Shen,Xiao Li 0006
Dou Shen,Ying Li
Dou Shen,Zheng Chen 0001
Douglas Eck,Dan Ellis
Douglas Eck,Philippe Hamel
Douglas Turnbull,Gert R. G. Lanckriet
Douglas Turnbull,Luke Barrington
Douglas Turnbull,Mehrdad Yazdani
Douglas W. Oard,Asad B. Sayeed
Douglas W. Oard,Christine D. Piatko
Douglas W. Oard,David Yarowsky
Douglas W. Oard,Ralph M. Weischedel
Douglas W. Oard,Tan Xu
Dries Van Dyck,Aalt D. J. van Dijk
Dries Van Dyck,Roeland C. H. J. van Ham
Duncan McDougall,Craig Macdonald
Dunja Mladenic,Marko Grobelnik
Dunja Mladenic,Peter Kese
Dunja Mladenic,Ruben Sipos
Duo Zhang 0001,ChengXiang Zhai
Dustin Hillard,Hema Raghavan
Dustin Hillard,Sanjay Kshetramade
Duy Vu,Aleksandra B. Slavkovic
Dávid Pál,Martin Pál
Dávid Siklósi,Adrienn Szabó
Dávid Siklósi,István Bíró
Dávid Siklósi,Péter Csizsek
Dávid Siklósi,Róbert Iwatt
Dávid Siklósi,Tamás Kiss
Dávid Siklósi,Zsolt Fekete
Eamonn J. Keogh,Nima Bigdely Shamlo
Eamonn J. Keogh,Qiang Zhu 0002
Eamonn J. Keogh,Sang-Hee Lee
Eamonn J. Keogh,Sydney Cash
Earl W. Bailey,Diane Kelly 0001
Earl W. Bailey,Karl Gyllstrom
Ebru Celikel,Bhavani M. Thuraisingham
Ece Kamar,Eric Horvitz
Eda Baykan,Ingmar Weber
Eda Baykan,Ludmila Marian
Eda Baykan,Monika Rauch Henzinger
Edgar Dahl,Volker Roth 0001
Edgar González,Jordi Turmo
Edgar Meij,Hugo Zaragoza
Edgar Meij,Maarten de Rijke
Edgar Meij,Peter Mika
Edgar Meij,Wouter Weerkamp
Edgar Mueller,Dorin Comaniciu
Edith Elkind,Nicholas R. Jennings
Edith Hemaspaandra,Lane A. Hemaspaandra
Edith L. M. Law,Sophie H. Wang
Edith L. M. Law,Tom M. Mitchell
Edith Law,Luis von Ahn
Edith Law,Tom M. Mitchell
Edmond Boyer,Kiran Varanasi
Edmond Boyer,Radu Horaud
Edmondo Trentin,Marco Gori
Eduard H. Hovy,Ellen Riloff
Eduarda Mendes Rodrigues,Aleksandar Ignjatovic
Eduarda Mendes Rodrigues,Gabriella Kazai
Eduardo Mena,Arantza Illarramendi
Eduardo Rovaris,Carlos A. Castaño-Moraga
Eduardo Rovaris,Juan Ruiz-Alzola
Edward Rosten,Tom Drummond
Edward Shen,Jane Yung-jen Hsu
Edward Y. Chang,Patrick Pantel
Egemen Tanin,Lars Kulik
Egil Bae,Xue-Cheng Tai
Ehsan Elhamifar,René Vidal
Ehud Reiter,Yvonne Freer
Eibe Frank,Ian H. Witten
Eiji Aramaki,Takeshi Abekawa
Eiji Aramaki,Yohei Murakami
Einat Amitay,Aya Soffer
Einat Amitay,David Carmel
Einat Amitay,Nadav Golbandi
Einat Amitay,Nadav Har'El
Einat Amitay,Shila Ofek-Koifman
Einat Amitay,Sivan Yogev
Ekaterina H. Spriggs,Fernando De la Torre
Ekaterina H. Spriggs,Martial Hebert
Ekaterina Zudina,Andrey Gorshkov
Ekta Nankani,Simeon J. Simoff
Elad Shahar,David Carmel
Elad Shahar,Erel Uziel
Elad Shahar,Ido Guy
Elad Shahar,Naama Zwerdling
Elad Shahar,Nadav Har'El
Elad Shahar,Shila Ofek-Koifman
Elad Shahar,Sigalit Ur
Elad Shahar,Sivan Yogev
Elad Yom-Tov,Noam Slonim
Elaine G. Toms,Chris Jordan
Elaine G. Toms,Sam Hall
Elaine Qing Chang,Lei Ji
Elaine Qing Chang,Zheng Chen 0001
Elden Yu,Jake K. Aggarwal
Elena Bernardis,Stella X. Yu
Elena Demidova,Irina Oelze
Elena Demidova,Peter Fankhauser
Elena Demidova,Wolfgang Nejdl
Elena Montañés,Irene Díaz
Elena Montañés,José Ramón Quevedo
Elena Montañés,José Ranilla
Elena Zheleva,Hossam Sharara
Elena Zheleva,Lise Getoor
Eli Cortez,Filipe de Sá Mesquita
Eli Upfal,Fabio Vandin
Elias Frentzos,Yannis Theodoridis
Elif Aktolga,Jeffrey Dalton 0001
Elisa Bertino,Bhavani M. Thuraisingham
Elisa Bertino,Ebru Celikel
Elisa Bertino,Ravi S. Sandhu
Elisa Quintarelli,Letizia Tanca
Elisabeth André,Paulo Salles
Elisabeth Georgii,Bernhard Schölkopf
Elisabeth Georgii,Koji Tsuda
Elisabetta Caneva,Barbara Oliboni
Elisabetta Caneva,Elisa Quintarelli
Elise A. Weaver,Dennis M. Buede
Elise A. Weaver,Joseph A. Tatman
Elise A. Weaver,Suzanne M. Mahoney
Elizabeth S. Burnside,David Page
Elizabeth S. Burnside,Jude W. Shavlik
Elizabeth S. Burnside,Mehmet Ayvaci
Elke A. Rundensteiner,Elisa Bertino
Elke A. Rundensteiner,Kajal T. Claypool
Elke A. Rundensteiner,Matthew O. Ward
Elke Achtert,Andreas Züfle
Elke Achtert,Matthias Renz
Elke Achtert,Peer Kröger
Eloi Puertas,Oriol Pujol
Elsa Loekito,James Bailey 0001
Emanuele Della Valle,Michael Grossniklaus
Emil Keyder,Hector Geffner
Emiliano Lorini,François Schwarzentruber
Emilio L. Zapata,Fernando De la Torre
Emilio Parrado-Hernández,Fernando Díaz-de-María
Emine Yilmaz,Milad Shokouhi
Emine Yilmaz,Nick Craswell
Emine Yilmaz,Stephen Robertson
Emma Muñoz-Moreno,Anders Brun
Emma Muñoz-Moreno,Andreas Sigfridsson
Emma Muñoz-Moreno,Björn Svensson
Emma Muñoz-Moreno,Burak Acar
Emma Muñoz-Moreno,Darío Sosa-Cabrera
Emma Muñoz-Moreno,Hans Knutsson
Emma Muñoz-Moreno,Leila Cammoun
Emma Muñoz-Moreno,Magnus Herberthson
Emma Muñoz-Moreno,Marcos Martín-Fernández
Emma Muñoz-Moreno,Miguel A. Rodríguez-Florido
Emma Muñoz-Moreno,Rubén Cárdenes-Almeida
Emma Muñoz-Moreno,Santiago Aja-Fernández
Emmanuel Müller,Ines Färber
Emmanuel Müller,Ira Assent
Emmanuel Müller,Ralph Krieger
Emmanuel Müller,Stephan Günnemann
Emmanuel Müller,Thomas Seidl 0001
Emmett Tomai,Kenneth D. Forbus
Eneko Agirre,Aitor Soroa
Eneko Agirre,Oier Lopez de Lacalle
Eno Töppe,Daniel Cremers
Enoch Peserico,Luca Pretto
Enrico Bertini,Denis Lalanne
Enrico Franconi,Jos de Bruijn
Enrico Gerding,Alex Rogers
Enrico Gerding,Kate Larson
Enrico Gerding,Maria Polukarov
Enrico Gerding,Nicholas R. Jennings
Enrico Malizia,Francesco Scarcello
Enrico Malizia,Luigi Palopoli
Enzo Cialini,David Godwin
Erel Uziel,David Carmel
Erel Uziel,Ido Guy
Erel Uziel,Naama Zwerdling
Erel Uziel,Nadav Har'El
Erel Uziel,Sergey Chernov 0001
Erel Uziel,Shila Ofek-Koifman
Erel Uziel,Sivan Yogev
Erez Karpas,Carmel Domshlak
Eric Bruno,Stéphane Marchand-Maillet
Eric Chu,Jeffrey F. Naughton
Eric Eaton,Daniel McFarlane
Eric Eaton,Gary Holness
Eric Eaton,Marie desJardins
Eric Huang,Richard E. Korf
Eric J. Marshall,Liam McGrath
Eric Jeffrey Peterson,Aaron Adler
Eric Jeffrey Peterson,Randall Davis
Eric L. Miller 0001,Hanspeter Pfister
Eric Lo 0001,Ben Kao
Eric Meisner,Jeff Trinkle
Eric Meisner,Volkan Isler
Eric Moore,Cyril Laurier
Eric Moore,Daniel Weinland
Eric Moore,Gerhard Backfried
Eric Moore,Michel Plu
Eric Moore,Olli Pihlajamaa
Eric Moore,Patrick Aichroth
Eric Moore,Serge Zagorac
Eric Moore,Vincenzo Croce
Eric Moore,Wolfgang Nejdl
Eric N. Mortensen,Andrew Moldenke
Eric N. Mortensen,Asako Yamamuro
Eric N. Mortensen,David A. Lytle
Eric N. Mortensen,Linda G. Shapiro
Eric N. Mortensen,Nadia Payet
Eric N. Mortensen,Robert Paasch
Eric N. Mortensen,Thomas G. Dietterich
Eric N. Mortensen,Wei Zhang 0014
Eric Nichols,Asuka Sumida
Eric Nichols,Kentaro Inui
Eric Nichols,Shouko Masuda
Eric Nichols,Suguru Matsuyoshi
Eric Nichols,Yuji Matsumoto 0001
Eric P. Xing,Bo Zhang 0010
Eric P. Xing,Robert F. Murphy
Eric P. Xing,William W. Cohen
Eric Royer,Michel Dhome
Erica Cooper,Christopher M. White
Erica Cooper,Martin Jansche
Erica Cooper,Michael Riley 0001
Erica Cooper,Morgan Ulinski
Erica Cooper,Murat Saraclar
Erica Cooper,Sanjeev Khudanpur
Erich Schubert,Arthur Zimek
Erick R. Fonseca,Alex Alves Freitas
Erick R. Fonseca,Martino Luis
Erick R. Fonseca,Richard Fuchshuber
Erick R. Fonseca,Simone L. Martins
Erietta Liarou,Martin L. Kersten
Erietta Liarou,Stratos Idreos
Erik Buchmann,Fabian Hueske
Erik Buchmann,Klemens Böhm
Erik Halvorson,Ronald Parr
Erik Halvorson,Vincent Conitzer
Erik Marcadé,Mike Hoskins
Erik Marcadé,Rich Holada
Erik Marcadé,Rick Pechter
Erik Marcadé,Wayne Thompson
Erik Paulson 0001,Alexander Rasin
Erik Paulson 0001,Daniel J. Abadi
Erik Paulson 0001,David J. DeWitt
Erik Paulson 0001,Michael Stonebraker
Erik Paulson 0001,Samuel Madden
Erik Talvitie,Satinder P. Singh
Erin Edmiston,Fei Wang 0003
Erin Edmiston,Hilary P. Blumberg
Erin Edmiston,Lawrence H. Staib
Erin Edmiston,Xenophon Papademetris
Ernest Teniente,Toni Urpí
Essam Mansour,Hagen Höpfner
Esteban Arcaute,John Tomlin
Esteban Arcaute,Samir Khuller
Esther Pacitti,Bettina Kemme
Esther Pacitti,Patrick Valduriez
Ethan Burns,Rong Zhou 0001
Ethan Burns,Seth Lemons
Etienne Marcheret,Ganesh N. Ramaswamy
Etienne Marcheret,Gerasimos Potamianos
Eugen Berlin,Bernt Schiele
Eugene Agichtein,Qi Guo 0002
Eugene J. Shekita,Sandeep Tata
Eugenia Ternovska,David G. Mitchell
Eustache Diemert,Gilles Vandelle
Eva Besada-Portas,Jesús Manuel de la Cruz
Eva Besada-Portas,Sergey M. Plis
Eva D'hondt,Theo P. van der Weide
Eva D'hondt,Wessel Kraaij
Eva N. K. Kollorz,Joachim Hornegger
Evan Sultanik,Robert N. Lass
Evan Sultanik,William C. Regli
Evan Wei Xiang,Derek Hao Hu
Evan Wei Xiang,Nathan Nan Liu
Evan Wei Xiang,Qiang Yang 0001
Evan Wei Xiang,Zheng Chen 0001
Evangelos E. Kotsifakos,Elias Frentzos
Evangelos E. Kotsifakos,Yannis Theodoridis
Evangelos E. Milios,Vlado Keselj
Evangelos Kanoulas,Emine Yilmaz
Evangelos Kanoulas,James Allan
Evangelos Kanoulas,Javed A. Aslam
Evangelos Kanoulas,Stefan Savev
Evangelos Kanoulas,Virgiliu Pavlu
Evangelos Sakkopoulos,Kostas Tsichlas
Evangelos Sakkopoulos,Yannis Manolopoulos
Evelyn P. Rozanski,Anne R. Haake
Evgeniy Gabrilovich,Bo Pang
Evgeniy Gabrilovich,Donald Metzler
Evgeniy Gabrilovich,Jeffrey Yuan
Evgeniy Gabrilovich,Lance Riedel
Evgeniy Gabrilovich,Rajiv Khanna
Evgeniy Gabrilovich,Robert J. Hall 0002
Evgeniy Gabrilovich,Vanja Josifovski
Evrim Acar,Daniel M. Dunlavy
Evrim Acar,Tamara G. Kolda
Eyal Even-Dar,Uri Nadav
Eyal Even-Dar,Yishay Mansour
Eyal Krikon,Michael Bendersky
Eyal Krikon,Oren Kurland
Eyke Hüllermeier,Stijn Vanderlooy
Eytan Adar,Daniel S. Weld
Eytan Adar,Jaime Teevan
Eytan Adar,Jonathan L. Elsas
Eytan Adar,Michael Skinner
Eytan Adar,Susan T. Dumais
Fabian Bohnert,Daniel Francis Schmidt
Fabian Bohnert,Ingrid Zukerman
Fabian Gieseke,Oliver Kramer
Fabian Gieseke,Tapio Pahikkala
Fabian Hueske,Klemens Böhm
Fabian M. Suchanek,Gerhard Weikum
Fabian M. Suchanek,Mauro Sozio
Fabiano Belém,David Fernandes de Oliveira
Fabiano Belém,Henrique Pinto
Fabiano Belém,Marco Cristo
Fabiano Belém,Marcos André Gonçalves
Fabien Dekeyser,Eric Royer
Fabien Dekeyser,Michel Dhome
Fabien Duchateau,Remi Coletta
Fabien Duchateau,Renée J. Miller
Fabien Duchateau,Zohra Bellahsene
Fabio Aiolli,Alessandro Sperduti
Fabio Aiolli,Giovanni Da San Martino
Fabio Casati,Maurizio Marchese
Fabio Fassetti,Dino Pedreschi
Fabio Fassetti,Fosca Giannotti
Fabio Fassetti,Giuseppe Manco 0001
Fabio Fassetti,Laura Spinsanti
Fabio Fassetti,Massimo Guarascio
Fabio Fassetti,Stefano Pisani
Fabio Galasso,Joan Lasenby
Fabio Pinelli,Fosca Giannotti
Fabio Pinelli,Mirco Nanni
Fabio Pinelli,Roberto Trasarti
Fabio T. Ramos,Peter Hatherly
Fabrice Muhlenbach,Stéphane Lallich
Fabrizio Angiulli,Fabio Fassetti
Fabrizio Falchi,Claudio Lucchese
Fabrizio Falchi,Fausto Rabitti
Fabrizio Falchi,Raffaele Perego 0001
Fabrizio Falchi,Salvatore Orlando 0001
Fabrizio Silvestri,Franco Maria Nardini
Faisal Kamiran,Mykola Pechenizkiy
Falk Scholer,Kalervo Järvelin
Falk Scholer,Steven Garcia
Fan Guo,Anitha Kannan
Fan Guo,Chao Liu 0001
Fan Guo,Christos Faloutsos
Fan Guo,Lei Li 0005
Fan Guo,Michael J. Taylor 0001
Fan Guo,Tom Minka
Fan Guo,Yi Min Wang
Fan Li,Xin Li
Fan Li,Yi Chang 0001
Faris Alqadah,Raj Bhatnagar
Farshad Fotouhi,Horia F. Pop
Farshad Fotouhi,William I. Grosky
Fatemeh Vafaee,Peter C. Nelson
Fatih Emekçi,Ahmed Metwally 0001
Fatih Porikli,Nikolaos Papanikolopoulos
Fatima A. Boujarwah,Jackie Isbell
Federica Mandreoli,Giorgio Villani
Federica Mandreoli,Riccardo Martoglia
Federica Mandreoli,Wilma Penzo
Federico Cerutti,Giovanni Guida
Federico Cerutti,Massimiliano Giacomin
Federico Chesani,Marco Montali
Federico Chesani,Paola Mello
Federico Chesani,Paolo Torroni
Fedor V. Fomin,Daniel Lokshtanov
Fedor V. Fomin,Yngve Villanger
Fei Chen 0002,Byron J. Gao
Fei Chen 0002,Jun Yang 0001
Fei Dai 0002,Na Zhao
Fei Sha,Lawrence K. Saul
Fei Wang 0001,Bin Zhang 0013
Fei Wang 0001,Chris H. Q. Ding
Fei Wang 0001,Jin Dong
Fei Wang 0001,Luo Si
Fei Wang 0001,Nikos Anerousis
Fei Wang 0001,Tao Li 0001
Fei Wang 0001,Wen Jun Yin
Fei Wang 0001,Xin Wang 0013
Fei Wang 0001,Yuli Gao
Fei Wang 0002,David Beymer
Fei Wang 0002,Tanveer Fathima Syeda-Mahmood
Fei Wang 0003,Hilary P. Blumberg
Fei Wang 0003,Lawrence H. Staib
Fei Wang 0003,Xenophon Papademetris
Fei Xu,Eugene J. Shekita
Fei Xu,Kevin S. Beyer
Fei Xu,Peter J. Haas
Fei Xu,Vuk Ercegovac
Fei Yan 0001,Josef Kittler
Fei Yan 0001,Krystian Mikolajczyk
Fei Yan 0001,Muhammad Atif Tahir
Feikje Hielkema,Edoardo Pignotti
Felipe Carino,Alex Wergeles
Felipe Carino,Naveen Nannapaneni
Felix Halim,Panagiotis Karras
Felix Halim,Roland H. C. Yap
Fen Lin,Yong Zhao
Feng Li,Chen Liu
Feng Li,Yuan Zhou
Feng Liu 0015,Michael Gleicher
Feng Pan,David Ahn
Feng Pan,Franco Salvetti
Feng Pan,Gianluca Donato
Feng Pan,Tim Converse
Feng Shi 0001,Guido Gerig
Feng Shi 0001,Jie-Zhi Cheng
Feng Shi 0001,Lawrence L. Wald
Feng Shi 0001,Yong Fan 0001
Feng Tang,Hai Tao
Feng Tang,Nelson L. Chang
Feng Tang,Suk Hwan Lim
Feng Wang,Bo Dong
Feng Wang,Jie Qiu 0001
Feng Wang,Jie Yang
Feng Wang,Xin Hui Li
Feng Wang,Ying Li 0012
Feng Yu,Qiang Zhu 0001
Feras N. Al-Obeidat,Juan A. Carretero
Feras N. Al-Obeidat,Nabil Belacel
Feras N. Al-Obeidat,Prabhat Mahanti
Ferid Bajramovic,Joachim Denzler
Fernanda B. Viégas,Martin Wattenberg
Fernando Amat,Daphne Koller
Fernando Brucher,Hartmut Neven
Fernando De la Torre,Martial Hebert
Fernando Diaz 0001,Jaime Arguello
Fernando Diaz 0001,Jamie Callan
Fernando Farfán,Anand Ranganathan
Fernando Farfán,Michael Weiner
Fernando Tohmé,Guillermo Ricardo Simari
Fidel Cacheda,Fabrizio Silvestri
Fidel Cacheda,Raffaele Perego 0001
Fidel Cacheda,Victor Carneiro
Filip Kaliszan,Georgia Koutrika
Filip Kaliszan,Hector Garcia-Molina
Filip Kaliszan,Henry Liou
Filip Kaliszan,Zahra Mohammadi Zadeh
Filippo Menczer,Andreas Hotho
Filippo Menczer,Dominik Benz
Filippo Menczer,Gerd Stumme
Flavia Moser,Arash Rafiey
Flavia Moser,Martin Ester
Flavia Moser,Recep Colak
Flavio Chierichetti,Alessandro Panconesi
Flavio Chierichetti,Michael Mitzenmacher
Flavio Chierichetti,Ravi Kumar 0001
Flavio Chierichetti,Sergei Vassilvitskii
Flavio Chierichetti,Silvio Lattanzi
Flavio Chierichetti,Vanja Josifovski
Flavio Ferrarotti,Carlos Gómez-Pantoja
Flavio Ferrarotti,Marcelo Mendoza
Flavio Ferrarotti,Veronica Gil-Costa
Flavio Figueiredo,David Fernandes de Oliveira
Flavio Figueiredo,Fabiano Belém
Flavio Figueiredo,Henrique Pinto
Flavio Figueiredo,Marco Cristo
Flavio Figueiredo,Marcos André Gonçalves
Flavio Junqueira,Berkant Barla Cambazoglu
Flavio Junqueira,Luca Telloli
Flip Korn,Andrew McGregor 0001
Flip Korn,Xi Zhang
Florent Chatelain,Josiane Zerubia
Florent Chatelain,Xavier Descombes
Florent Masseglia,Alice Marascu
Florent Masseglia,Céline Fiot
Florent Masseglia,Pascal Poncelet
Florent Masseglia,Rene Quiniou
Florent Masseglia,Thomas Guyet
Florent Perronnin,Gemma Sánchez
Florent Perronnin,Josep Lladós 0001
Florent Perronnin,Yan Liu 0017
Florian Buettner,Mike Partridge
Florian Buettner,Sarah Gulliford
Florian Buettner,Steve Webb
Florian Holz,Gerhard Heyer
Florian M. Waas,Joseph M. Hellerstein
Florian Rosenberg,Anton Michlmayr
Florian Rosenberg,Philipp Leitner 0001
Florian Rosenberg,Predrag Celikovic
Florian Steinke,Bernhard Schölkopf
Florian Steinke,Nathan D. Cahill
Florian Steinke,Yasemin Altun
Florian Verhein,Andreas Züfle
Florin Rusu,Alin Dobra
Floris Geerts,Ming Xiong
Forrest M. Hoffman,Eric Neilson
Forrest M. Hoffman,Lesley Ott
Forrest M. Hoffman,Steven Pawson
Fosca Giannotti,Dino Pedreschi
Fosca Giannotti,Laura Spinsanti
Fosca Giannotti,Stefano Pisani
Fosca Giannotti,Yannis Theodoridis
Foster J. Provost,Alan Murray
Foster J. Provost,Brian Dalessandro
Foster J. Provost,Rod Hook
Foteini Delis,Chandra Kambhamettu
Foteini Delis,Nora D. Volkow
Fotis Menemenis,Ben Bratu
Foto N. Afrati,Benny Kimelfeld
Foto N. Afrati,Manolis Gergatsoulis
Foto N. Afrati,Rada Chirkova
Foto N. Afrati,Yehoshua Sagiv
Frances A. Rosamond,Daniel Lokshtanov
Frances A. Rosamond,Fedor V. Fomin
Frances A. Rosamond,Yngve Villanger
Francesc Moreno-Noguer,Mathieu Salzmann
Francesc Moreno-Noguer,Pascal Fua
Francesc Moreno-Noguer,Vincent Lepetit
Francesca Bugiotti,Giorgio Gianforme
Francesca Rossi,Kristen Brent Venable
Francesco Bonchi,Aristides Gionis
Francesco Bonchi,Arno Siebes
Francesco Bonchi,Björn Bringmann
Francesco Bonchi,Börkur Sigurbjörnsson
Francesco Bonchi,Carlos Castillo 0001
Francesco Bonchi,Debora Donato
Francesco Bonchi,Sebastiano Vigna
Francesco Bonchi,Wendy Hui Wang
Francesco Di Salvatore,Stefano Mizzaro
Francesco Gullo,Andrea Tagarelli
Francesco Gullo,Carlotta Domeniconi
Francesco Gullo,Sergio Greco
Francesco M. Donini,Eugenio Di Sciascio
Francesco M. Donini,Simona Colucci
Francesco M. Donini,Tommaso Di Noia
Francesco Massidda,Davide Carboni
Francesco Saverio Nucci,Cyril Laurier
Francesco Saverio Nucci,Daniel Weinland
Francesco Saverio Nucci,Eric Moore
Francesco Saverio Nucci,Gerhard Backfried
Francesco Saverio Nucci,Michel Plu
Francesco Saverio Nucci,Olli Pihlajamaa
Francesco Saverio Nucci,Patrick Aichroth
Francesco Saverio Nucci,Serge Zagorac
Francesco Saverio Nucci,Stefan Debald
Francesco Saverio Nucci,Vincenzo Croce
Francesco Saverio Nucci,Wolfgang Nejdl
Francis Maes,Ludovic Denoyer
Francis Maes,Patrick Gallinari
Francis Maes,Stéphane Peters
Francis R. Bach,Guillermo Sapiro
Francis R. Bach,Jean Ponce
Francisco J. Estrada,Pascal Fua
Francisco J. Estrada,Sabine Süsstrunk
Francisco J. Estrada,Vincent Lepetit
Francisco S. Melo,Luis Montesano
Franciska de Jong,Leif Azzopardi
Franco Crivellari,Giorgio Maria Di Nunzio
Franco Maria Nardini,Fabrizio Silvestri
Franco Maria Nardini,Raffaele Perego 0001
Franco Salvetti,Gianluca Donato
Frank D. Wood,Cédric Archambeau
Frank D. Wood,Jan Gasthaus
Frank D. Wood,Lancelot James
Frank D. Wood,Yee Whye Teh
Frank E. Ritter,Jeanette Bennett
Frank E. Ritter,Laura Cousino Klein
Frank E. Ritter,Michael J. Schoelles
Frank E. Ritter,Sue E. Kase
Frank Fiedler,Bianca Wackersreuther
Frank Fiedler,Claudia Plant
Frank Guerin,Simon Parsons
Frank McSherry,Ilya Mironov
Frank Neven,Aalt D. J. van Dijk
Frank Neven,Dries Van Dyck
Frank Neven,Roeland C. H. J. van Ham
Frank Nielsen,Aurélien Sérandour
Frank R. Schmidt,Daniel Cremers
Frank R. Schmidt,Eno Töppe
Frank Reichartz,Gerhard Paass
Frank Reichartz,Hannes Korte
Frank Rosenthal,Dirk Habich
Frank Rosenthal,Martin Hahmann
Frank Rosenthal,Peter Benjamin Volk
Frank Rosenthal,Ulrike Fischer
Frank Rosenthal,Wolfgang Lehner
Frank Wolter,Michael Zakharyaschev
Franz Pernkopf,Michael Wohlmayr
François Denis,Liva Ralaivola
François Fleuret,Pascal Fua
François Jacquenet,Marc Sebban
François Laviolette,Josée Desharnais
François Laviolette,Mario Marchand
François Trousset,Florent Masseglia
François Trousset,Pascal Poncelet
François Yvon,Olivier Cappé
Frederick H. Lochovsky,Jian-Tao Sun
Frederick H. Lochovsky,Zheng Chen 0001
Frederick Reiss,Suresh Thalamati
Frederick W. Wheeler,Peter H. Tu
Frederik Janssen,Johannes Fürnkranz
Fredrik Kahl,Richard I. Hartley
Frédéric Flouvat,Fabien De Marchi
Frédéric Jurie,Cordelia Schmid
Frédéric Koriche,Bruno Zanuttini
Frédéric Pennerath,Amedeo Napoli
Frédéric de Mesmay,Markus Püschel
Frédéric de Mesmay,Yevgen Voronenko
Fumihiko Kitayama,Masayuki Numao
Gabriel Antoniu,Luc Bougé
Gabriel Doyle,Charles Elkan
Gabriel Ghinita,Christian S. Jensen
Gabriel Ghinita,Panos Kalnis
Gabriel L. Hart,Christopher Zach
Gabriel L. Hart,Marc Niethammer
Gabriel Pui Cheong Fung,Heng Tao Shen
Gabriel Takacs,Bernd Girod
Gabriel Takacs,David M. Chen
Gabriel Takacs,Radek Grzeszczuk
Gabriel Takacs,Sam S. Tsai
Gabriel Wachman,Charles R. Alcock
Gabriel Wachman,Pavlos Protopapas
Gabriel Wachman,Roni Khardon
Gabriele Capannini,Fabrizio Silvestri
Gabriele Capannini,Franco Maria Nardini
Gabriele Facciolo,Guillermo Sapiro
Gabriele Facciolo,Pablo Arias
Gabriele Facciolo,Vicent Caselles
Gabriella Kazai,Aleksandar Ignjatovic
Gabriella Kazai,Jamie Costello
Gabriella Kazai,Nick Craswell
Gal A. Kaminka,Hamutal Slovin
Gal A. Kaminka,Vladimir Sadov
Galileo Mark S. Namata Jr.,Lise Getoor
Ganesh N. Ramaswamy,Gerasimos Potamianos
Ganesh Ramakrishnan,Soumen Chakrabarti
Ganesh Sundaramoorthi,Peter Petersen
Ganesh Sundaramoorthi,Stefano Soatto
Gang Chen,Jin Dong
Gang Chen,Wen Jun Yin
Gang Chen 0001,Ke Chen 0005
Gang Chen 0003,Fei Wang 0001
Gang Chen 0003,Shuo Chen 0008
Gang Chen 0003,Yuli Gao
Gang Hua 0001,Larry S. Davis
Gang Hua 0001,Matthew A. Brown
Gang Li,Yi Li
Gang Wang 0004,Frederick H. Lochovsky
Gang Wang 0004,Jian-Tao Sun
Gang Wang 0004,Zheng Chen 0001
Gang Wang 0010,Dong Wang 0022
Gang Wang 0010,Hua Li 0001
Gang Wang 0010,Jian Hu
Gang Wang 0010,Jun Yan 0001
Gang Wang 0010,Wen Zhang
Gang Wang 0010,Yun Jiang
Gang Wang 0010,Zheng Chen 0001
Gang Wang 0012,David A. Forsyth
Gang Wang 0012,Derek Hoiem
Gang Zhao,Dan Luo 0001
Gang Zhao,Yun Xiong
Gao Cong,Bin Cui 0001
Gao Cong,Ce Zhang 0001
Gao Cong,Christian S. Jensen
Gao Cong,Jun He 0008
Gao Cong,Xu Jia
Gareth J. F. Jones,Bin Wang 0004
Garfield Zhiping Wu,Sylvia L. Osborn
Garfield Zhiping Wu,Xin Jin
Gary Danielson,Lyndsey Franklin
Gary Danielson,Nino Zuljevic
Gary Danielson,Sarah Miller
Gary Danielson,Scott Butner
Gary Danielson,Stephen D. Unwin
Gary Holness,Daniel McFarlane
Gary L. Klein,Jill L. Drury
Gary L. Klein,Mark S. Pfaff
Gary L. Miller,Christos Faloutsos
Gary Overett,Lars Petersson
Gautam Biswas,Brian Sulcer
Gautam Biswas,Rod D. Roscoe
Gautam Das 0001,Mukesh K. Mohania
Gautam Das 0001,Nick Koudas
Gautam Kunapuli,Jude W. Shavlik
Gavin Smith,Christoph Donner
Gavin Smith,Dennis Hooijmaijers
Gavin Smith,Helen Ashman
Gavin Smith,James Goulding
Gavin Smith,Mark Truran
Gavin Smith,Tim J. Brailsford
Gavin Taylor,Ronald Parr
Ge Yu 0001,Na Guo
Geert Jan Bex,Frank Neven
Geert Jan Bex,Wim Martens
Geert Jan Bex,Wouter Gelade
Geetha Jagannathan,Krishnan Pillaipakkamnatt
Geetha Jagannathan,Rebecca N. Wright
Gemma C. Garriga,Kai Puolamäki
Gennady L. Andrienko,Natalia V. Andrienko
Geoffrey Holmes 0001,Bernhard Pfahringer
Geoffrey Holmes 0001,Eibe Frank
Geoffrey Holmes 0001,Ricard Gavaldà
Geoffrey Holmes 0001,Richard Kirkby
Geoffrey I. Webb,Janice R. Boughton
Georg Buscher,Andreas Dengel 0001
Georg Buscher,Ludger van Elst
Georg Gottlob,Gregory Valiant
Georg Gottlob,Marco Manna
Georg Gottlob,Stephanie Tien Lee
Georg Gottlob,Thomas Lukasiewicz
