Source,Target
Amit Shukla,Prasad Deshpande
Amit Somani,Markos Zaharioudakis
Amy C. Larson,Richard M. Voyles
Anastasios Manessis,Adrian Hilton
Anastasios Manessis,Phil Palmer
Anastasios Manessis,Philip F. McLauchlan
Andreas Boehmer,Matthias Jarke
Andreas Herzig,Dominique Longin
Andreas Herzig,Jérôme Lang
Andreas Herzig,Thomas Polacsek
Andreas Hotho,Alexander Maedche
Andreas Hotho,Rudi Studer
Andreas Hotho,York Sure
Andreas Karwath,Amanda Clare
Andreas Karwath,Luc Dehaspe
Andreas Tuerk,Karen Sparck Jones
Andreas Tuerk,Philip C. Woodland
Andreas Tuerk,Pierre Jourlin
Andreas Tuerk,Sue E. Johnson
Andrew Blake 0001,Ian D. Reid 0001
Andrew C. Jones,Frank A. Bisby
Andrew C. Jones,Richard J. White
Andrew C. Jones,Suzanne M. Embury
Andrew G. Barto,Michael T. Rosenstein
Andrew Lim 0001,Ang Juay Chin
Andrew Lim 0001,Qi Zhang Liu
Andrew McCallum,Fernando C. N. Pereira
Andrew McCallum,Kamal Nigam
Andrew McCallum,Lyle H. Ungar
Andrew Philpot,Cyrus Shahabi
Andrew Tomkins,Eli Upfal
Andrew Turpin,Benjamin Chan
Andrew Turpin,Dale Kraemer
Andrew Turpin,Daniel Olson
Andrew Turpin,Susan Price
Andrew W. Crapo,Laurie B. Waisel
Andrew W. Crapo,Thomas R. Willemain
Andrew W. Crapo,William A. Wallace
Andrew W. Moore 0001,David Cohn
Andrew Y. Ng,Stuart J. Russell
Andrey Balmin,Yannis Papakonstantinou
Andries Kruger,Christian W. Omlin
Andries Kruger,Eric J. Glover
Andries Kruger,Frans Coetzee
Andries Kruger,Gary William Flake
Andries Kruger,Steve Lawrence
Andrzej Cichocki,Dimitrios Georgakopoulos
Andrzej Cichocki,Marek Rusinkiewicz
Andrzej Skowron,Shusaku Tsumoto
Andy Tsai,Alan S. Willsky
Andy Tsai,Anthony J. Yezzi
Angelo Oddi,Stephen F. Smith
Ani Thakar,Donald R. Slutz
Ani Thakar,Jim Gray 0001
Ani Thakar,Robert J. Brunner
Anjali Dhond,Amar Gupta
Anjali Dhond,Sanjeev Vadhavkar
Ann B. Lee,David Mumford
Anni Coden,Dragomir R. Radev
Antal van den Bosch,Jakub Zavrel
Anthony G. Cohn,Paolo Torrini
Anthony J. Yezzi,Alan S. Willsky
Anthony K. H. Tung,Jean Hou
Anthony K. H. Tung,Raymond T. Ng
Antonio Ciampi,Djamel A. Zighed
Antonio Ciampi,Jérémy Clech
Antonio Ciampi,Yves Lechevallier
Antonio Corral,Michael Vassilakopoulos
Antonio Corral,Yannis Manolopoulos
Antonio Corral,Yannis Theodoridis
Antonio Haro,Irfan A. Essa
Antonio Haro,Myron Flickner
Antony Francis Bowers,Christophe G. Giraud-Carrier
Antony Francis Bowers,John W. Lloyd
Arie Shoshani,Christian S. Jensen
Arif Tumer,Catriel Beeri
Aristides Gionis,Cheng Yang
Aristides Gionis,Jeffrey D. Ullman
Aristides Gionis,Piotr Indyk
Aristides Gionis,Rajeev Motwani 0001
Aristides Gionis,Rajeev Rastogi
Arnaud Sahuguet,Val Tannen
Arno J. Knobbe,Arno Siebes
Arno J. Knobbe,Hendrik Blockeel
Arno Siebes,Adalbert F. X. Wilhelm
Arno Siebes,Hendrik Blockeel
Arnold W. M. Smeulders,Rein van den Boomgaard
Arnold W. M. Smeulders,Theo Gevers
Arnon Amir,Brian Blanchard
Arnon Amir,Dragutin Petkovic
Arnon Amir,Dulce B. Ponceleon
Arnon Rosenthal,Edward Sciore
Artur Bykowski,Christophe Rigotti
Arturo Crespo,Hector Garcia-Molina
Artyom Shaposhnikov,Dmitry Vasilevsky
Arvind Rajendran,David Maier 0001
Asaf Adi,David Botzer
Asaf Adi,Tali Yatzkar-Haham
Ashraf Aboulnaga,Jeffrey F. Naughton
Ashutosh Garg,Thomas S. Huang
Astro Teller,Manuela M. Veloso
Asuman Dogac,Arif Tumer
Asuman Dogac,Catriel Beeri
Asuman Dogac,Yusuf Tambag
Attilio Giordana,Lorenza Saitta
Attilio Giordana,Marco Botta
Attilio Giordana,Michèle Sebag
Atul Adya,Barbara Liskov
Atul Adya,Patrick E. O'Neil
Austin Tate,Jeff Dalton 0002
Austin Tate,John Levine
Avi Pfeffer,Daphne Koller
Ayhan Demiriz,John Shawe-Taylor
Barbara Liskov,Patrick E. O'Neil
Barbara M. Smith,Kostas Stergiou 0001
Barbara M. Smith,Toby Walsh
Barry Smyth,Elizabeth McKenna
Bart Baesens,Bart De Moor
Bart Baesens,Dirk Van den Poel
Bart Baesens,Guido Dedene
Bart Baesens,Jan Vanthienen
Bart Baesens,Johan A. K. Suykens
Bart Baesens,Tony Van Gestel
Bart De Moor,Guido Dedene
Bart Goethals,Geert Wets
Bart Goethals,Gilbert Swinnen
Bart Goethals,Koen Vanhoof
Bart Selman,Henry A. Kautz
Behzad Mortazavi-Asl,Hua Zhu
Ben Kao,David Wai-Lok Cheung
Benedicte Bascle,Bernhard Geiger
Benedicte Bascle,Michael H. Loser
Benedicte Bascle,Nassir Navab
Benedicte Bascle,Russell H. Taylor
Benjamin Chan,Dale Kraemer
Benjamin Chan,Daniel Olson
Benjamin Korvemaker,Russell Greiner
Bernhard Braunmüller,Jörg Sander 0001
Bernhard Braunmüller,Markus M. Breunig
Bernhard Braunmüller,Martin Ester
Bernhard Geiger,Russell H. Taylor
Bernhard Pfahringer,Christophe G. Giraud-Carrier
Bernhard Schölkopf,Alexander J. Smola
Bernhard Schölkopf,Sebastian Mika
Bernhard Schölkopf,Takashi Onoda
Bernhard Seeger,Caetano Traina Jr.
Bernhard Seeger,Christos Faloutsos
Bertram Ludäscher,Maryann E. Martone
Bertram Ludäscher,Pavel Velikhov
Bertram Ludäscher,Yannis Papakonstantinou
Bertrand Thirion,Benedicte Bascle
Bertrand Thirion,Nassir Navab
Bettina Kemme,Gustavo Alonso
Betty Salzberg,David B. Lomet
Betty Salzberg,Manuel Barrena García
Beverly Park Woolf,Carole R. Beal
Bharat Kumar,Gang Zhou
Bin Lan,Stéphane Bressan
Bin Zhang 0004,George Forman
Bing Liu 0001,Ching Kian Wong
Bing Liu 0001,Philip S. Yu
Bing Liu 0001,Wynne Hsu
Binyamin Rosenfeld,Jonathan Stoppi
Binyamin Rosenfeld,Yonatan Schler
Bo Xu 0001,Sam Chamberlain
Bogdan Matei,Peter Meer
Boris Chidlovskii,Jon Ragetli
Boris Chidlovskii,Maarten de Rijke
Bradley S. Peterson,Lawrence H. Staib
Brandon Bennett,Anthony G. Cohn
Brandon Bennett,Paolo Torrini
Brendan Kitts,David Freed
Brendan Kitts,Martin Vrieze
Brian Amento,Loren G. Terveen
Brian Amento,William C. Hill
Brian Blanchard,Dragutin Petkovic
Brian Mirtich,David Ratajczak
Brian Mirtich,Kathy Ryall
Brian P. Gerkey,Maja J. Mataric
Brock Barber,Howard J. Hamilton
Bruce A. Draper,David A. Peterson
Bruce Blumberg,Gerald E. Schneider
Bruce G. Lindsay 0001,Berthold Reinwald
Bruce G. Lindsay 0001,Dan Suciu
Bruce G. Lindsay 0001,Hamid Pirahesh
Bruce G. Lindsay 0001,Jennifer Widom
Bruce G. Lindsay 0001,Michael Stonebraker
Bryan Singer,Manuela M. Veloso
Caetano Traina Jr.,Bernhard Seeger
Caetano Traina Jr.,Christos Faloutsos
Carla P. Gomes,Bart Selman
Carla P. Gomes,Henry A. Kautz
Carlos Alonso González,Henrik Boström
Carlos Barron,Ioannis A. Kakadiaris
Carlos Domingo,Osamu Watanabe 0001
Carlos Ordonez 0001,Paul Cereghini
Carlos Soares,Pavel Brazdil
Carlotta Domeniconi,Dimitrios Gunopulos
Carlotta Domeniconi,Jing Peng
Cen Li,Gautam Biswas
Cenk Kaynak,Ethem Alpaydin
Chad Carson,Joseph M. Hellerstein
Chandra Kambhamettu,Dmitry B. Goldgof
Charles E. Thorpe,Sebastian Thrun
Charles Lee Isbell Jr.,David P. Kormann
Charles Lee Isbell Jr.,Michael J. Kearns
Charles Lee Isbell Jr.,Peter Stone
Charles Lee Isbell Jr.,Satinder P. Singh
Charles V. Stewart,Howard L. Tanenbaum
Charles W. Anderson,Bruce A. Draper
Charles W. Anderson,David A. Peterson
Charles Wiecha,Julie MacNaught
Charu C. Aggarwal,Daniel A. Keim
Charu C. Aggarwal,Philip S. Yu
Chen (Cherie) Ding,Chi-Hung Chi
Chen Li 0001,Edward Y. Chang
Cheng Yang,Tomás Lozano-Pérez
ChengXiang Zhai,David A. Evans 0001
ChengXiang Zhai,Peter Jansen
Cheryl E. Martin,Ryan McKay
Chi-Yuen Ng,Ben Kao
Chi-Yuen Ng,David Wai-Lok Cheung
Ching Kian Wong,Philip S. Yu
Chitra Dorai,Nalini K. Ratha
Chitra Dorai,Ruud M. Bolle
Chong Leng Goh,Stéphane Bressan
Chris Buckley,Ellen M. Voorhees
Chris Drummond,Robert C. Holte
Chris Olston,Jennifer Widom
Christian Barillot,Patrick Pérez
Christian Böhm,Bernhard Braunmüller
Christian Böhm,Jörg Sander 0001
Christian Böhm,Markus M. Breunig
Christian Lebiere,Marsha C. Lovett
Christian S. Jensen,Curtis E. Dyreson
Christian S. Jensen,Mario Alberto López
Christian S. Jensen,Richard T. Snodgrass
Christian S. Jensen,Scott T. Leutenegger
Christian S. Jensen,Yannis Theodoridis
Christoph Bregler,Aaron Hertzmann
Christoph Bregler,Henning Biermann
Christoph Quix,Diego Calvanese
Christoph Quix,Enrico Franconi
Christoph Quix,Maurizio Lenzerini
Christoph Quix,Panos Vassiliadis
Christoph Quix,Spyros Ligoudistianos
Christoph Quix,Yannis Vassiliou
Christophe Bobineau,Luc Bouganim
Christophe Bobineau,Patrick Valduriez
Christophe Bobineau,Philippe Pucheral
Christophe Druet,Damien Ernst
Christophe Druet,Louis Wehenkel
Christophe G. Giraud-Carrier,John W. Lloyd
Christophe Vestri,Frederic Devernay
Christopher A. Welty,Jessica Jenkins
Christopher H. Brooks,Edmund H. Durfee
Christopher K. I. Williams,Matthias W. Seeger
Christopher Meek,Steven White
Christopher R. Palmer,Christos Faloutsos
Christos Faloutsos,Alexandros Biliris
Christos Faloutsos,Bernhard Seeger
Christos Faloutsos,Caetano Traina Jr.
Christos Faloutsos,David Nagle
Christos Faloutsos,Gregory R. Ganger
Christos Faloutsos,Katia P. Sycara
Christos Faloutsos,Terry R. Payne
Christos Papatheodorou,Constantine D. Spyropoulos
Christos Papatheodorou,Vangelis Karkaletsis
Chuck Freiwald,Eugene Inseok Chong
Chuck Freiwald,Mahesh Jagannath
Chuck Freiwald,Samuel DeFazio
Chung-Min Chen,Claudio Petrone
Chung-Min Chen,Marc Pucci
Chung-Min Chen,Marco Mesiti
Chung-Min Chen,Munir Cochinwala
Chung-Min Chen,Patrizia Santa
Chung-Min Chen,Sunil Samtani
Chung-Sheng Li,John R. Smith
Chung-Sheng Li,Lawrence D. Bergman
Chung-Sheng Li,Vittorio Castelli
Cindy Yoshiko Shirata,Takao Terano
Clark F. Olson,Larry H. Matthies
Clark F. Olson,Marcel Schoppers
Clark F. Olson,Mark W. Maimone
Claudio Eccher,Andrea Sboner
Claudio Eccher,Stefano Forti 0001
Claudio Petrone,Marc Pucci
Claudio Petrone,Marco Mesiti
Claudio Petrone,Patrizia Santa
Claudio Petrone,Sunil Samtani
Claus B. Madsen,Adam W. Hoover
Colin Campbell,Alexander J. Smola
Colin Campbell,Nello Cristianini
Constantine Domashnev,Martin Van Velsen
Constantine Domashnev,Sean Owens
Cordelia Schmid,Radu Horaud
Corinna Cortes,Anne Rogers
Corinna Cortes,Daryl Pregibon
Corinna Cortes,Kathleen Fisher
Craig A. Knoblock,Andrew Philpot
Craig A. Knoblock,Cyrus Shahabi
Craig A. Knoblock,Ion Muslea
Craig A. Knoblock,Steven Minton
Craig A. Tovey,Sven Koenig
Craig Boutilier,Mikhail Soutchanski
Craig Boutilier,Raymond Reiter
Craig Boutilier,Sebastian Thrun
Cui Yu,Stéphane Bressan
Cyrus Shahabi,Adil Faisal
Céline Robardet,Fabien Feschet
Céline Robardet,Nicolas Nicoloyannis
Dale Kraemer,Daniel Olson
Damien Ernst,Louis Wehenkel
Dan A. Simovici,Dana Cristofor
Dan A. Simovici,Laurentiu Cristofor
Dan DiPasquo,Craig A. Knoblock
Dan DiPasquo,Cyrus Shahabi
Dan DiPasquo,Ion Muslea
Dan DiPasquo,Steven Minton
Dan Pelleg,Andrew W. Moore 0001
Dan Roth,Dmitry Zelenko
Dan Suciu,Jennifer Widom
Dan Suciu,Victor Vianu
Dana Cristofor,Laurentiu Cristofor
Dani Goldberg,Maja J. Mataric
Daniel Barbará,Ping Chen 0001
Daniel Barbará,Rajni Goel
Daniel Barbará,Sushil Jajodia
Daniel Borrajo,Pedro Isasi
Daniel C. Zilio,Alan Skelley
Daniel C. Zilio,Guy M. Lohman
Daniel D. Morris,Takeo Kanade
Daniel F. Lieuwen,Gavin Michael
Daniel F. Lieuwen,Hector Urroz
Daniel F. Lieuwen,Joann J. Ordille
Daniel F. Lieuwen,Julian Orbach
Daniel F. Lieuwen,Lalit Garg
Daniel F. Lieuwen,Luke Tucker
Daniel F. Lieuwen,Michael Holder
Daniel F. Lieuwen,Qian Ye
Daniel F. Lieuwen,Robert M. Arlein
Daniel Freedman,Michael S. Brandstein
Daniel Marcu,Kenji Yamada
Daniela Florescu,Dan Olteanu
Daniela Florescu,Dennis E. Shasha
Daniela Florescu,Donald Kossmann
Daniela Florescu,Eric Simon
Daniela Florescu,Florian Xhumari
Daniela Florescu,Patrick Valduriez
Daniela Florescu,Valérie Issarny
Daniela Pucci de Farias,Benjamin Van Roy
Daphne Koller,Gautam Biswas
Daphne Koller,Ronald Parr
Dara Koozekanani,Cynthia Roberts
Dara Koozekanani,Kim L. Boyer
Daryl Pregibon,Anne Rogers
David A. Basin,Alan Bundy
David A. Grossman,Ophir Frieder
David A. Maluf,Robin D. Morris
David Anderson 0002,Brian Mirtich
David Anderson 0002,David Ratajczak
David Anderson 0002,Emily Anderson
David Anderson 0002,Joe Marks
David Anderson 0002,Kathy Ryall
David Anderson 0002,Neal Lesh
David Apfelbaum,Dieter Fox
David Apfelbaum,Håkan L. S. Younes
David Apfelbaum,Mark Moors
David Apfelbaum,Sebastian Thrun
David Apfelbaum,Wolfram Burgard
David B. Lomet,Manuel Barrena García
David B. Lomet,Sanjay Agrawal 0001
David B. Lomet,Thomas Baby
David Billington,Guido Governatori
David Billington,Michael J. Maher
David Botzer,Tali Yatzkar-Haham
David Buttler,Henrique Paques
David Buttler,Wei Han
David Buttler,Wei Tang 0005
David C. Han,Cheryl E. Martin
David C. Han,Dung N. Lam
David C. Han,Ryan McKay
David C. Parkes,Lyle H. Ungar
David Cohn,Andrew McCallum
David Cohn,Huan Chang
David D. Jensen,James Allan
David D. Lewis,Amit Singhal 0001
David D. Lewis,Robert E. Schapire
David D. Lewis,Yoram Singer
David Freed,Martin Vrieze
David Furcy,Sven Koenig
David Heckerman,Christopher Meek
David Heckerman,Steven White
David J. DeWitt,Feng Tian
David J. DeWitt,Yuan Wang
David J. Fleet,David J. Heeger
David J. Harper,Peter Lowit
David M. Pennock,Andries Kruger
David M. Pennock,Eric Horvitz
David M. Pennock,Finn Årup Nielsen
David M. Pennock,Robert Krovetz
David McGee,Hector J. Levesque
David McGee,Philip R. Cohen
David McKoskey,Daniel Boley
David P. Kormann,Peter Stone
David P. Kormann,Satinder P. Singh
David Page,Jeremy D. Glasner
David Page,Joseph Bockhorst
David Page,Jude W. Shavlik
David Pye,David Sinclair
David Pye,Kenneth R. Wood
David Ratajczak,Kathy Ryall
David Sinclair,Kenneth R. Wood
David Wai-Lok Cheung,Ben Kao
David Wai-Lok Cheung,Bo Zhou
David Wai-Lok Cheung,Lian Wang
Dawn J. Lawrie,David D. Jensen
Dawn J. Lawrie,James Allan
Dawn J. Lawrie,Paul Ogilvie
Dean F. Hougen,James R. Slagle
Dean F. Hougen,Maria L. Gini
Deborah L. McGuinness,James Rice
Deborah L. McGuinness,Richard Fikes
Deborah L. McGuinness,Steve Wilder
Deborah R. Carvalho,Alex Alves Freitas
Dennis E. Shasha,Bruce A. Shapiro
Dennis E. Shasha,Cathy H. Wu
Dennis E. Shasha,Eric Simon
Dennis Koelma,Arnold W. M. Smeulders
Dennis Koelma,Theo Gevers
Diane J. Litman,Marilyn A. Walker
Diane Lambert,José C. Pinheiro
Diego Calvanese,Enrico Franconi
Diego Calvanese,Giuseppe De Giacomo
Diego Calvanese,Maurizio Lenzerini
Diego Calvanese,Moshe Y. Vardi
Diego Calvanese,Panos Vassiliadis
Diego Calvanese,Spyros Ligoudistianos
Diego Calvanese,Yannis Vassiliou
Dieter Fox,Håkan L. S. Younes
Dieter Fox,Mark Moors
Dieter Fox,Sebastian Thrun
Dieter Fox,Wolfram Burgard
Dieter Merkl,Andreas Rauber
Dieter Pfoser,Christian S. Jensen
Dieter Pfoser,Yannis Theodoridis
Dimitrios Georgakopoulos,Andrzej Cichocki
Dimitrios Georgakopoulos,Donald Baker
Dimitrios Georgakopoulos,Hans Schuster
Dimitrios Georgakopoulos,Marek Rusinkiewicz
Dimitrios Gunopulos,Carlotta Domeniconi
Dimitrios Gunopulos,George Kollios
Dimitrios Gunopulos,Jing Peng
Dimitris Achlioptas,Bart Selman
Dimitris Achlioptas,Carla P. Gomes
Dimitris Achlioptas,Henry A. Kautz
Dimitris N. Metaxas,Pascal Fua
Dimitris N. Metaxas,Yvan G. Leclerc
Dimitris Samaras,Dimitris N. Metaxas
Dimitris Samaras,Pascal Fua
Dimitris Samaras,Yvan G. Leclerc
Dinesh Keshwani,Peter Z. Revesz
Dirk Van den Poel,Bart De Moor
Dirk Van den Poel,Guido Dedene
Dirk Van den Poel,Jan Vanthienen
Djamel A. Zighed,Jérémy Clech
Djamila Sam-Haroud,Boi Faltings
Dmitry Pavlov,Darya Chudova
Doina Caragea,Adrian Silvescu
Doina Precup,Richard S. Sutton
Doina Precup,Satinder P. Singh
Domenico Beneventano,Alberto Corni
Domenico Beneventano,Maurizio Vincini
Domenico Beneventano,Michele Melchiori
Domenico Beneventano,Silvana Castano
Domenico Beneventano,Sonia Bergamaschi
Dominic Létourneau,François Bélanger
Dominic Létourneau,Jonathan Audet
Dominique Béréziat,Isabelle Herlin
Dominique Béréziat,Laurent Younes
Dominique Longin,Thomas Polacsek
Donald Baker,Andrzej Cichocki
Donald Baker,Dimitrios Georgakopoulos
Donald Baker,Marek Rusinkiewicz
Donald Kossmann,Dan Olteanu
Donald Kossmann,Florian Xhumari
Donald R. Slutz,Jim Gray 0001
Donald R. Slutz,Robert J. Brunner
Donko Donjerkovic,Yannis E. Ioannidis
Dorian Suc,Ivan Bratko
Dorin Comaniciu,Heinrich Niemann
Dorin Comaniciu,Peter Meer
Dorin Marcu,Cristian Levcovici
Dorin Marcu,Florin Ciucu
Dorin Marcu,Michael Bowman
Dorin Marcu,Ping Shyr
Doug Beeferman,Adam L. Berger
Douglas A. Talbert,Douglas H. Fisher
Dragan Gamberger,Nada Lavrac
Dragomir Anguelov,Piotr Indyk
Dragomir Anguelov,Rajeev Motwani 0001
Dulce B. Ponceleon,Brian Blanchard
Dulce B. Ponceleon,Dragutin Petkovic
Dung N. Lam,Cheryl E. Martin
Dung N. Lam,Ryan McKay
Eamonn J. Keogh,Michael J. Pazzani
Edith Cohen,Aristides Gionis
Edith Cohen,Cheng Yang
Edith Cohen,Jeffrey D. Ullman
Edith Cohen,Piotr Indyk
Edith Cohen,Rajeev Motwani 0001
Edith Cohen,Shinji Fujiwara
Edmond Boyer,Sylvain Petitjean
Edna Grossman,Dimitrios Gunopulos
Edward Hung,Ben Kao
Edward Hung,David Wai-Lok Cheung
Edwin R. Hancock,Richard C. Wilson 0001
Efstathios Hadjidemetriou,Michael D. Grossberg
Ehud Rivlin,Ilan Shimshoni
Einat Amitay,Cécile Paris
Eitan Sharon,Ronen Basri
Elisa Bertino,Ahmed K. Elmagarmid
Elisa Bertino,Moustafa A. Hammad
Elisa Bertino,Walid G. Aref
Elke A. Rundensteiner,Hong Su
Elke A. Rundensteiner,Kajal T. Claypool
Elke A. Rundensteiner,Keiji Oenoki
Elke A. Rundensteiner,Li Chen 0016
Ellen M. Voorhees,Dawn M. Tice
Elly Winner,Manuela M. Veloso
Elvira Schaefer,Andreas Boehmer
Elvira Schaefer,Matthias Jarke
Emily Anderson,Brian Mirtich
Emily Anderson,David Ratajczak
Emily Anderson,Joe Marks
Emily Anderson,Kathy Ryall
Emily Anderson,Neal Lesh
Enrico Blanzieri,Andrea Sboner
Enrico Blanzieri,Claudio Eccher
Enrico Blanzieri,Stefano Forti 0001
Enrico Franconi,Panos Vassiliadis
Enrico Franconi,Spyros Ligoudistianos
Enrico Franconi,Yannis Vassiliou
Enrico Nardelli,Markus Schneider 0001
Eraldo Ribeiro,Edwin R. Hancock
Eric Chown,Thomas G. Dietterich
Eric J. Glover,Christian W. Omlin
Eric J. Glover,Gary William Flake
Eric J. Glover,Steve Lawrence
Eric N. Mortensen,William A. Barrett
Eric W. Brown 0001,Anni Coden
Eric W. Brown 0001,Dragomir R. Radev
Erik F. Tjong Kim Sang,Steven Gillis
Erik G. Miller,Nicholas E. Matsakis
Erik G. Miller,Paul A. Viola
Erik Riedel,Christos Faloutsos
Erik Riedel,David Nagle
Erik Riedel,Gregory R. Ganger
Erik S. Steinmetz,Christopher L. Johnson
Erin L. Allwein,Robert E. Schapire
Erin L. Allwein,Yoram Singer
Ernesto Damiani,Pierangela Samarati
Ernesto Damiani,Sabrina De Capitani di Vimercati
Ernesto Damiani,Stefano Paraboschi
Esma Aïmeur,Mathieu Vézeau
Etienne G. Huot,Isaac Cohen
Etienne G. Huot,Isabelle Herlin
Eugene Inseok Chong,Mahesh Jagannath
Eugene Inseok Chong,Samuel DeFazio
Eugene J. Shekita,Berthold Reinwald
Eugene J. Shekita,Bruce G. Lindsay 0001
Eugene J. Shekita,Hamid Pirahesh
Eugene J. Shekita,Michael J. Carey 0001
Ewa Jaslikowska,Jing Su
Ewa Jaslikowska,Wai Tak Theodora Yeung
Fabien Feschet,Nicolas Nicoloyannis
Fabrice Guillet,Henri Briand
Fabrice Guillet,Rémi Lehn
Fabrice Rossi,Frédérick Vautrain
Fabrizio Angiulli,Luigi Palopoli
Fabrizio Angiulli,Rachel Ben-Eliyahu-Zohary
Fabrizio Sebastiani 0001,Alessandro Sperduti
Fabrizio Sebastiani 0001,Nicola Valdambrini
Fan Jiang,Michael L. Littman
Fanny Wattez,Christian Fiegel
Fanny Wattez,Guy Ferran
Fanny Wattez,Sophie Cluet
Fanny Wattez,Véronique Benzaken
Farhad Hussain,Huan Liu 0001
Fei Chen,Diane Lambert
Fei Chen,José C. Pinheiro
Fei Sha,Georges Gardarin
Fei Sha,Laurent Némirovski
Feng Tian,Yuan Wang
Finn Årup Nielsen,Andries Kruger
Fiora Pirri,Raymond Reiter
Flip Korn,Christos Faloutsos
Flip Korn,Nick Koudas
Florent Masseglia,Maguelonne Teisseire
Florent Masseglia,Pascal Poncelet
Florian Waas,César A. Galindo-Legaria
Florian Xhumari,Dan Olteanu
Floriana Esposito,Giovanni Semeraro
Floriana Esposito,Nicola Fanizzi
Floriana Esposito,Stefano Ferilli
Florin Ciucu,Cristian Levcovici
Floris Geerts,Bart Kuijpers
Fosca Giannotti,Giuseppe Manco 0001
Francesco Caruso,Gail Lalk
Francesco Caruso,Munir Cochinwala
Francesco Caruso,Paolo Missier
Francesco Caruso,Uma Ganapathy
Franck Thollard,Colin de la Higuera
Franck Thollard,Pierre Dupont
Frank Dellaert,Charles E. Thorpe
Frank Dellaert,Sebastian Thrun
Frank Dellaert,Steven M. Seitz
Frank Neven,Thomas Schwentick
Frank Ramsak,Klaus Elhardt
Frank Ramsak,Martin Zirkel
Frank Ramsak,Robert Fenk
Frank Ramsak,Rudolf Bayer
Frank Ramsak,Volker Markl
Frans Coetzee,Andries Kruger
Frans Coetzee,Christian W. Omlin
Frans Coetzee,David M. Pennock
Frans Coetzee,Eric J. Glover
Frans Coetzee,Finn Årup Nielsen
Frans Coetzee,Gary William Flake
Frans Coetzee,Marco Gori
Frans Coetzee,Robert Krovetz
Frans Coetzee,Steve Lawrence
François Llirbat,Bharat Kumar
