Source,Target
Fang Chu,Philip S. Yu
Fang Liu 0019,Clement T. Yu
Federica Mandreoli,Paolo Tiberio
Federica Mandreoli,Riccardo Martoglia
Felipe Saint-Jean,Carlos Castillo 0001
Felix Cheung,Ben Kao
Felix Cheung,Chi-Yuen Ng
Felix Cheung,David Wai-Lok Cheung
Felix Naumann,Laura M. Haas
Felix Naumann,Nimrod Megiddo
Feng Liang,Joseph L. Hellerstein
Feng Liang,Sheng Ma
Filippo Furfaro,Sergio Greco
Fletcher Lu,Dale Schuurmans
Florian Beil,Martin Ester
Florian Waas,Ioana Manolescu
Florian Waas,Martin L. Kersten
Florian Waas,Michael J. Carey 0001
Florian Waas,Ralph Busse
Floriana Esposito,Michelangelo Ceci
Fosca Giannotti,Cristian Gozzi
Fosca Giannotti,Giuseppe Manco 0001
Foto N. Afrati,Chen Li 0001
Francesco Buccafurri,Domenico Rosaci
Francesco Buccafurri,Domenico Saccà
Francesco Buccafurri,Luigi Pontieri
Francine Chen 0001,Ioannis Tsochantaridis
Francis C. Chu,Johannes Gehrke
Francis C. Chu,Joseph Y. Halpern
Franck Thollard,Marc Sebban
Franck Thollard,Philippe Ézéquel
Frank Chiu,Wesley W. Chu
Frank Ramsak,Klaus Elhardt
Frank Ramsak,Robert Fenk
Frank Ramsak,Rudolf Bayer
Frank Ramsak,Steffen Rost
Frank Schön,Gerhard Weikum
Frank Schön,Uwe Deppisch
Frank Sommers,Esam Alwagait
Franky Lam,Nicole Lam
Franky Lam,Raymond K. Wong 0001
Frans Coenen,Paul H. Leng
Fred Damerau,Sholom M. Weiss
Fred Damerau,Tong Zhang 0001
Fredric C. Gey,Michael K. Buckland
Fredric C. Gey,Ray R. Larson
Friedrich Neubarth,Gerhard Widmer
Friedrich Neubarth,Hannes Pirker
Gabriel Pui Cheong Fung,Jeffrey Xu Yu
Gabriel Pui Cheong Fung,Wai Lam
Gabriella Kazai,Ian Ruthven
Gabriella Kazai,Stefan Quicker
Gal Elidan,Dale Schuurmans
Gal Elidan,Matan Ninio
Gal Elidan,Nir Friedman
Gang Luo 0001,Curt J. Ellmann
Gang Luo 0001,Jeffrey F. Naughton
Gang Luo 0001,Peter J. Haas
Gang Wei,Anatole Gershman
Gang Wei,Valery A. Petrushin
Gao Cong,Bing Liu 0001
Gao Cong,Ke Wang
Gao Cong,Lan Yi
Gareth J. F. Jones,Steven M. Gabb
Gary William Flake,Eric J. Glover
Gary William Flake,Steve Lawrence
Gautam Pant,Filippo Menczer
Geert Wets,Koen Vanhoof
Geoff Hulten,Pedro M. Domingos
Geoffrey Holmes 0001,Bernhard Pfahringer
Geoffrey Holmes 0001,Eibe Frank
Geoffrey Holmes 0001,Mark A. Hall
Geoffrey Holmes 0001,Richard Kirkby
Geoffrey I. Webb,Brian J. Garner
Geoffrey I. Webb,Janice R. Boughton
Geoffrey I. Webb,Robin N. Shaw
Geoffrey Nunberg,Francine Chen 0001
Georg Gottlob,Christoph Koch 0001
Georg Gottlob,Reinhard Pichler
George Kollios,Dimitrios Gunopulos
George Kollios,Nick Koudas
George Lepouras,Costas Vassilakis
George Lepouras,George R. S. Weir
George Mayritsakis,Athanasios K. Tsakalidis
Georges Gardarin,Anthony Tomasic
Georges Gardarin,Antoine Mensch
Gerhard Paass,Edda Leopold
Gerhard Paass,Jörg Kindermann
Gerhard Paass,Martha A. Larson
Gerhard Paass,Stefan Eickeler
Gerhard Weikum,Axel Mönkeberg
Gerhard Weikum,Christof Hasse
Gerhard Weikum,David B. Lomet
Gerhard Weikum,Peter Zabback
Gerhard Weikum,Roger S. Barga
Gerhard Weikum,Uwe Deppisch
Gerhard Weikum,Wolfgang Wonner
German Shegalov,David B. Lomet
German Shegalov,Gerhard Weikum
German Shegalov,Roger S. Barga
Gert R. G. Lanckriet,Laurent El Ghaoui
Gert R. G. Lanckriet,Michael I. Jordan
Gert R. G. Lanckriet,Nello Cristianini
Gert R. G. Lanckriet,Peter L. Bartlett
Gheorghe Tecuci,Antonio Lopez
Gheorghe Tecuci,Bogdan Stanescu
Gheorghe Tecuci,Cristina Boicu
Gheorghe Tecuci,Dorin Marcu
Gheorghe Tecuci,James Donlon
Gheorghe Tecuci,Jerry Comello
Gheorghe Tecuci,Marcel Barbulescu
Gheorghe Tecuci,Mihai Boicu
Gheorghe Tecuci,William Cleckner
Gill Bejerano,Naftali Tishby
Gill Bejerano,Shai Fine
Gilles Hubert,Josiane Mothe
Gina Danielle Venolia,Chauncey Parker
Gina Danielle Venolia,Keith Steury
Giovanna Guerrini,Luigi Tosetto
Giovanna Guerrini,Marco Mesiti
Giuseppe De Giacomo,Maurizio Lenzerini
Giuseppe De Giacomo,Moshe Y. Vardi
Giuseppe Sindoni,Stefano De Francisci
Glen Jeh,Jennifer Widom
Goce Trajcevski,Sam Chamberlain
Gordon I. McCalla,Julita Vassileva
Gordon V. Cormack,Egidio L. Terra
Gordon V. Cormack,Thomas R. Lynam
Graham Cormode,Nick Koudas
Graham Cormode,Piotr Indyk
Graham J. Williams,Rohan A. Baxter
Graham J. Williams,Simon Hawkins
Greg Barish,Craig A. Knoblock
Greg Barish,Jean Oh
Greg Barish,Maria Muslea
Greg Barish,Steven Minton
Greg Hamerly,Charles Elkan
Greg Ridgeway,David Madigan
Greg Seidman,Michael Stonebraker
Greg Seidman,Stanley B. Zdonik
Gregory Cobena,Amélie Marian
Gregory Cobena,Serge Abiteboul
Gregory F. Cooper,Michael M. Wagner
Gregory Karvounarakis,Dimitris Plexousakis
Gregory Karvounarakis,Michel Scholl
Gregory Karvounarakis,Sofia Alexaki
Guido Governatori,Arthur H. M. ter Hofstede
Guido Governatori,Nick Russell
Gultekin Özsoyoglu,Abdullah Al-Hamdani
Gultekin Özsoyoglu,Ismail Sengör Altingövde
Gultekin Özsoyoglu,Selma Ayse Özel
Gultekin Özsoyoglu,Özgür Ulusoy
Gunnar W. Klau,Joe Marks
Gunnar W. Klau,Michael Mitzenmacher
Gunnar W. Klau,Neal Lesh
Gunnar Wegner,Dieter Merkel
Gunnar Wegner,Johann Christoph Freytag
Gunnar Wegner,Peter Rieger
Gurmeet Singh Manku,Rajeev Motwani 0001
Guy Lebanon,John D. Lafferty
Guy M. Lohman,Sam Lightstone
Gísli R. Hjaltason,Moshe Shadmon
Hae Don Chon,Amr El Abbadi
Hai Fang,Jimmy Ho-Man Lee
Hai Fang,Peter J. Stuckey
Hai Lin,Goce Trajcevski
Haim Kaplan,Tova Milo
Hakan Hacigümüs,Chen Li 0001
Hakan Hacigümüs,Sharad Mehrotra
Hamid Pirahesh,Bruce G. Lindsay 0001
Hamid Pirahesh,Jeffrey F. Naughton
Hamid Pirahesh,Larry Brown
Hang Cui,Jian-Yun Nie
Hang Cui,Wei-Ying Ma
Hannes Pirker,Gerhard Widmer
Hans Chalupsky,Thomas A. Russ
Hao Huang,Richard Relue
Harris Papadopoulos,Alexander Gammerman
Harris Papadopoulos,Kostas Proedrou
Harris Papadopoulos,Vladimir Vovk
Harris Papadopoulos,Volodya Vovk
Hasan Davulcu,Arvind Seth
Hasan M. Jamil,Giovanni A. Modica
Hauke Tschach,John Shawe-Taylor
Hector Garcia-Molina,Erhard Rahm
Hei Chan,Adnan Darwiche
Heidi E. Dixon,Matthew L. Ginsberg
Heikki Keskustalo,Eija Airio
Heikki Keskustalo,Turid Hedlund
Heikki Mannila,Jouni K. Seppänen
Henk Ernst Blok,Martin L. Kersten
Henk Ernst Blok,Menzo Windhouwer
Henk Ernst Blok,Peter M. G. Apers
Henk Ernst Blok,Willem Jonker
Henrique Paques,Ling Liu 0001
Henry A. Kautz,Bart Selman
Henry A. Kautz,Carla P. Gomes
Henry A. Kautz,Eric Horvitz
Henry F. Korth,Pradeep Shenoy
Henry O. Nyongesa,Jawed I. A. Siddiqi
Herman L. Ferrá,Adam Kowalczyk
Hideo Joho,Mark Sanderson
Hideo Joho,Micheline Beaulieu
Hilda Hardy,Nobuyuki Shimizu
Hilda Hardy,Ting Liu 0003
Hiroki Arimura,Hiroshi Sakamoto
Hiroki Arimura,Kenji Abe
Hiroki Arimura,Shinji Kawasoe
Hiroshi G. Okuno,Hiroaki Kitano
Hiroshi Motoda,Lei Yu 0001
Hiroshi Motoda,Takashi Washio
Hirotaka Soma,Masaki Usui
Hirotaka Soma,Naohiro Matsumura
Hirotaka Soma,Yutaka Matsuo
Hisashi Kashima,Teruo Koyanagi
Holger Meuss,François Bry
Holger Meuss,Tim Furche
Hong Hai Do,Erhard Rahm
Hong Qi,Harris Wu
Hong Yao,Cory J. Butz
Hong Yao,Howard J. Hamilton
Howard J. Hamilton,Cory J. Butz
Hu Cao,Goce Trajcevski
Hu Cao,Hai Lin
Huan Liu 0001,Hiroshi Motoda
Huan Liu 0001,Lei Yu 0001
Hugh E. Williams,John Yiannis
Hugh E. Williams,Justin Zobel
Hugo Zaragoza,John Shawe-Taylor
Hugo Zaragoza,Ralf Herbrich
Ian Horrocks,Frank van Harmelen
Ian Horrocks,Peter F. Patel-Schneider
Ian Ruthven,Stefan Quicker
Igor Tatarinov,Chun Zhang
Igor Tatarinov,Eugene J. Shekita
Igor Tatarinov,Kevin S. Beyer
Ihab F. Ilyas,Ahmed K. Elmagarmid
Ihab F. Ilyas,Athena Vakali
Ihab F. Ilyas,Sunil Prabhakar
Ihab F. Ilyas,Walid G. Aref
Ihab F. Ilyas,Yi-Cheng Tu
Iko Pramudiono,Katsumi Takahashi
Iko Pramudiono,Masaru Kitsuregawa
Ilia Nouretdinov,Alexander Gammerman
Ilia Nouretdinov,Volodya Vovk
In-Young Ko,Robert Neches
Inderjit S. Dhillon,Jacob Kogan
Inderjit S. Dhillon,Rahul Kumar
Ingo Schmitt,Gunter Saake
Ingo Schmitt,Nadine Schulz
Ingolf Geist,Andreas Stephanik
Ingolf Geist,Roland Jesse
Inna Kolyshkina,Richard Brookes
Innes Ritchie,Jawed I. A. Siddiqi
Innes Ritchie,Khalid Hafeez
Ioana Manolescu,Ralph Busse
Ioana Manolescu,Roger Weber
Ioana Manolescu,Tova Milo
Ioannis P. Vlahavas,Ahmed K. Elmagarmid
Ioannis P. Vlahavas,Mikhail J. Atallah
Ioannis P. Vlahavas,Walid G. Aref
Ioannis Tsochantaridis,Thomas Hofmann
Ion Muslea,Craig A. Knoblock
Ion Muslea,Steven Minton
Iosif Lazaridis,Sharad Mehrotra
Irina Rish,Mark Brodie
Irina Rish,Sheng Ma
Irini Fundulaki,Anne-Marie Vercoustre
Irini Fundulaki,Bernd Amann
Irini Fundulaki,Catriel Beeri
Irini Fundulaki,Michel Scholl
Ishai Menache,Nahum Shimkin
Ismail Sengör Altingövde,Selma Ayse Özel
Ismail Sengör Altingövde,Özgür Ulusoy
Ivan Popivanov,Renée J. Miller
Ivo Düntsch,Günther Gediga
Jack G. Conrad,Joanne S. Claussen
Jack G. Conrad,Peter Jackson
Jack G. Conrad,Xi S. Guo
Jacques Ales Bianchetti,Céline Rouveirol
Jacques Ales Bianchetti,Michèle Sebag
Jafar Adibi,Wei-Min Shen
Jaime G. Carbonell,Chun Jin
Jameel Syed,Patrick Wendel
James Allan,Hema Raghavan
James Bailey 0001,Alexandra Poulovassilis
James Bailey 0001,Peter T. Wood
James Bailey 0001,Thomas Manoukian
James Donlon,William Cleckner
James E. Pearce,Brian J. Garner
James E. Pearce,Geoffrey I. Webb
James E. Pearce,Robin N. Shaw
James G. Shanahan,Victor Sheftel
James H. Kaufman,Calvin Powers
James H. Kaufman,Daniel Alexander Ford
James H. Kaufman,Stefan Edlund
James L. Carroll,Todd Peterson
James Mayfield,Paul McNamee
James P. Callan,Paul Ogilvie
James P. Callan,Teruko Mitamura
James P. Callan,Thomas P. Minka
James Theiler,Stanley C. Ahalt
James W. Cooper,Anni Coden
James W. Cooper,Eric W. Brown 0001
Jan Van den Bussche,Hendrik Blockeel
Jan Van den Bussche,Maurice Bruynooghe
Jani Mäntyjärvi,Johan Himberg
Janne Sinkkonen,Janne Nikkilä
Janne Sinkkonen,Samuel Kaski
Janne Skyt,Christian S. Jensen
Janne Skyt,Torben Bach Pedersen
Jason Fama,David Andre
Jason Fama,Ofer Matan
Jason Flannick,Johannes Gehrke
Jason Flannick,Tomi Yiu
Jason Tsong-Li Wang,Hannu Toivonen
Jason Tsong-Li Wang,Rosalba Giugno
Jason Weston,Christina S. Leslie
Jason Weston,William Stafford Noble
Javier Nicolás Sánchez,Evan Tang Williamson
Jawed I. A. Siddiqi,James Stevenson
Jawed I. A. Siddiqi,Khalid Hafeez
Jay Ayres,Jason Flannick
Jay Ayres,Johannes Gehrke
Jay Ayres,Tomi Yiu
Jay Budzik,Kristian J. Hammond
Jay Budzik,Shannon Bradshaw
Jean Oh,Steven Minton
Jeffrey F. Naughton,Curt J. Ellmann
Jeffrey F. Naughton,Henry F. Korth
Jeffrey F. Naughton,Pradeep Shenoy
Jeffrey Mark Siskind,Robert Givan
Jeffrey Scott Vitter,Ronald Parr
Jeffrey Xu Yu,Wai Lam
Jens Lechtenbörger,Gottfried Vossen
Jeremy Kubica,Andrew W. Moore 0001
Jeremy Kubica,Jeff G. Schneider
Jeremy Pickens,Tim Crawford
Jerry Comello,Antonio Lopez
Jerry Comello,James Donlon
Jerry Comello,William Cleckner
Jerzy Tyszkiewicz,Jan Van den Bussche
Jesse Anton,Jordan Parker
Jesse Anton,Lawrence Jacobs
Jesse Anton,Tie Zhong
Jesse Anton,Xiang Liu
Jesse Anton,Zheng Zeng
Jessica Lin 0001,Stefano Lonardi
Jessica M. Phan,Man Saint Yuen
Jessica M. Phan,Raymond T. Ng
Jessica M. Phan,Steve Jones
Jesus A. Gonzalez,Diane J. Cook
Jesus A. Gonzalez,Lawrence B. Holder
Jesús Vegas,Fabio Crestani
Jesús Vegas,Pablo de la Fuente
Jia-Yu Pan,Christos Faloutsos
Jian Pei,Ke Wang 0001
Jian Pei,Wei Wang 0009
Jian Pei,Wei Zou
Jian Tang 0001,Ada Wai-Chee Fu
Jian Tang 0001,David Wai-Lok Cheung
Jian Zhang 0003,Chun Jin
Jian Zhang 0003,Jaime G. Carbonell
Jian-Yun Nie,Wei-Ying Ma
Jie Lu 0002,James P. Callan
Jim Gray 0001,Ani Thakar
Jim Gray 0001,Christopher Stoughton
Jim Gray 0001,Jan vandenBerg
Jim Gray 0001,Peter Z. Kunszt
Jimmy Ho-Man Lee,Peter J. Stuckey
Jimmy J. Lin,Andrew Y. Ng
Jing Yang 0001,Punit R. Doshi
Jiong Yang,Philip S. Yu
Jiong Yang,Richard R. Muntz
Jiong Yang,Wei Wang 0010
Joanne Silverstein,Stuart A. Sutton
Jochen Hipp,Christoph Mangold
Jochen Hipp,Ulrich Güntzer
Joe Marks,Michael Mitzenmacher
Joel L. Wolf,Jay Sethuraman
Joel L. Wolf,Mark S. Squillante
Joel L. Wolf,Philip S. Yu
Joelle Pineau,Nicholas Roy
Joelle Pineau,Sebastian Thrun
Johannes Gehrke,Daniel Kifer
Johannes Gehrke,Philippe Bonnet
Johannes Gehrke,Rajeev Rastogi
Johannes Gehrke,Reba Schuller
Johannes Gehrke,Tomi Yiu
Johannes Gehrke,Walker M. White
John A. Flanagan,Jani Mäntyjärvi
John A. Flanagan,Johan Himberg
John Collins,Maria L. Gini
John Grant,Donald Perlis
John Grant,Sarit Kraus
John Keenleyside,Kelly A. Lyons
John Langford 0001,Martin Zinkevich
John Langford 0001,Sham M. Kakade
John W. Lawson,David H. Wolpert
John Yiannis,Justin Zobel
Jon McAlister,Jennifer Widom
Jonathan R. M. Hosking,Ramesh Natarajan
Jonathan Schaeffer,Duane Szafron
Jonathan Wilkenfeld,Tara E. Santmire
Joost N. Kok,Amar Gupta
Jordan Parker,Tie Zhong
Jordan Parker,Zheng Zeng
Joseph A. Konstan,John Riedl
Joseph Bockhorst,Mark Craven
Joseph Desmarais,Peter Bates
Joseph Dunn,Anne Descour
Joseph Dunn,Richard T. Snodgrass
Joseph Dunn,Sean Davey
Joseph M. Hellerstein,Jennifer Widom
Joseph Y. Halpern,Johannes Gehrke
Joshua Goodman 0001,Chauncey Parker
Joshua Goodman 0001,Gina Danielle Venolia
Joshua Goodman 0001,Keith Steury
José Luis Ambite,Craig A. Knoblock
José Luis Ambite,Greg Barish
José Luis Ambite,Jean Oh
José Luis Ambite,Maria Muslea
José Luis Ambite,Steven Minton
Juan M. Fernández-Luna,Juan F. Huete
Juan Raposo,Anastasio Molano
Juan Raposo,Justo Hidalgo
Juan Raposo,Lucía Ardao
Juan Raposo,Manuel Álvarez
Juan Raposo,Paula Montoto
Juan Raposo,Vicente Orjales
Juan Raposo,Ángel Viña
Judy Kay,Eric McCreath
Jukka Honkela,Ville H. Tuulos
Jukka Kuusisto,Krista Lagus
Juliana Freire,Jérôme Siméon
Juliana Freire,Maya Ramanath
Juliano Palmieri Lage,Edward A. Fox
Juliano Palmieri Lage,Marcos André Gonçalves
Juliano Palmieri Lage,Monique V. Vieira
Juliano Palmieri Lage,Pablo A. Roberto
Julie A. Stilson,William H. Hsu
Jun Gao 0003,Jian Pei
Jun Rao,Chun Zhang
Jun Rao,Guy M. Lohman
Jun Rao,Nimrod Megiddo
Jun Sese,Shinichi Morishita
Jun Wang,Bei Yu
Jun Wang,Les Gasser
Jun Yang 0003,Qing Li 0001
Jussi Karlgren,Mark Sanderson
Jussi Karlgren,Micheline Beaulieu
Justo Hidalgo,Anastasio Molano
Justo Hidalgo,Lucía Ardao
Justo Hidalgo,Ángel Viña
Jérôme Thoméré,Andres C. Rodriguez
Jérôme Thoméré,Bruce W. Porter
Jérôme Thoméré,Ken Barker 0002
Jérôme Thoméré,Michael Eriksen
Jérôme Thoméré,Peter Clark
Jérôme Thoméré,Sunil Mishra
Jérôme Thoméré,Vinay K. Chaudhri
Jörg A. Walter,Helge J. Ritter
Jörg Kindermann,Stefan Eickeler
Kai Yu 0001,Anton Schwaighofer
Kai Yu 0001,Martin Ester
Kai Yu 0001,Volker Tresp
Kaidi Zhao,Lan Yi
Kaj Grønbæk,Jock D. Mackinlay
Kalev Kask,Eyal Bin
Kalev Kask,Roy Emek
Kareem Darwish,Douglas W. Oard
Karen Brannon,Mahadevan Subramanian
Kari Vasko,Hannu Toivonen
Karl Aberer,Manfred Hauswirth
Karl Tuyls,Bernard Manderick
Karl Tuyls,Sam Maes
Karsten Winkler,Myra Spiliopoulou
Katerina Perdikuri,Athanasios K. Tsakalidis
Katerina Perdikuri,George Mayritsakis
Katerina Perdikuri,Penelope Markellou
Katerina Perdikuri,Spiros Sirmakessis
Katharina Morik,Stefan Rüping 0001
Kathy Panton,David Baxter
Kathy Panton,Nancy Salay
Kathy Panton,Pierluigi Miraglia
Kathy Panton,Robert C. Kahlert
Kathy Panton,Roland Reagan
Katja Tham,Axel Kilian
Katja Tham,Dieter Merkel
Katja Tham,Gunnar Wegner
Katja Tham,Johann Christoph Freytag
Katja Tham,Peter Rieger
Katsumi Takahashi,Iko Pramudiono
Katsumi Takahashi,Masaru Kitsuregawa
Kaushik Chakrabarti,Sharad Mehrotra
Kazuhiro Nakadai,Hiroaki Kitano
Kazuhiro Nakadai,Hiroshi G. Okuno
Kazuko Kuriyama,Noriko Kando
Kazuya Yamada,Takayoshi Shoudai
Kazuya Yamada,Tetsuhiro Miyahara
Kazuya Yamada,Yasuaki Nakamura
Kazuyoshi Furukawa,Kazuya Yamada
Kazuyoshi Furukawa,Takayoshi Shoudai
Kazuyoshi Furukawa,Tetsuhiro Miyahara
Kazuyoshi Furukawa,Tomoyuki Uchida
Kazuyoshi Furukawa,Yasuaki Nakamura
Ke Wang,Liu Tang
Keiichiro Hoashi,Erik Zeitler
Keiichiro Hoashi,Naomi Inoue
Keishi Tajima,Wang Chiew Tan
Keith Steury,Chauncey Parker
Keizo Oyama,Emi Ishida
Keizo Oyama,Kazuko Kuriyama
Keizo Oyama,Noriko Kando
Ken Barker 0002,Andres C. Rodriguez
Ken Barker 0002,Bruce W. Porter
Ken Barker 0002,Michael Eriksen
Ken Barker 0002,Peter Clark
Ken Barker 0002,Sunil Mishra
Ken Barker 0002,Vinay K. Chaudhri
Kenichi Takahashi,Hiroaki Ueda
Kenji Abe,Hiroki Arimura
Kenji Abe,Hiroshi Sakamoto
Kenji Abe,Shinji Kawasoe
Kenji Abe,Tatsuya Asai
Kenji Tateishi,Toshikazu Fukushima
Kenji Yamanishi,Kenji Tateishi
Kenji Yamanishi,Toshikazu Fukushima
Kenneth D. Forbus,Ronald W. Ferguson
Kenneth D. Forbus,Thomas Mostek
Kevin C. Almeroth,Markus Hofmann
Kevin Leyton-Brown,Moshe Tennenholtz
Kevin Leyton-Brown,Yoav Shoham
Kevin O'Gorman,Amr El Abbadi
Kevin S. Beyer,Chun Zhang
Kevin S. Beyer,Eugene J. Shekita
Khaled M. Hammouda,Mohamed S. Kamel
Khalid Hafeez,James Stevenson
Khalil Amiri,Renu Tewari
Ki Chan,Wai Lam
Kian Ming Adam Chai,Hai Leong Chieu
Kien A. Hua,Simon Sheu
Kim Marriott,Bernd Meyer 0001
Kim Marriott,Laurent Tardif
Kjell P. Konis,Ruben H. Zamar
Klaudia Hergula,Theo Härder
Klaus Elhardt,Rudolf Bayer
Klaus Julisch,Marc Dacier
Klemens Böhm,Heiko Schuldt
Koby Crammer,Yoram Singer
Koji Eguchi,Emi Ishida
Koji Eguchi,Kazuko Kuriyama
Koji Eguchi,Keizo Oyama
Koji Eguchi,Noriko Kando
Konrad Stocker,Alfons Kemper
Konstantinos Markellos,Athanasios K. Tsakalidis
Konstantinos Markellos,George Mayritsakis
Konstantinos Markellos,Katerina Perdikuri
Konstantinos Markellos,Penelope Markellou
Konstantinos Markellos,Spiros Sirmakessis
Kostas Proedrou,Alexander Gammerman
Kostas Proedrou,Ilia Nouretdinov
Kostas Proedrou,Volodya Vovk
Kostas Tsioutsiouliklis,David M. Pennock
Kostas Tsioutsiouliklis,Gary William Flake
Kostas Tsioutsiouliklis,Steve Lawrence
Kris Popat,Francine Chen 0001
Kristie Chevrier,Avi Finkel
Kristie Chevrier,Chip Whitmer
Kristie Chevrier,Natalie S. Glance
Kristie Chevrier,Robert Stockton
Kristie Chevrier,Tom Pierce
Kristin P. Bennett,Ayhan Demiriz
Kristin P. Bennett,Mark J. Embrechts
Kristin P. Bennett,Richard Maclin
Lachlan Aldred,Arthur H. M. ter Hofstede
Lachlan Aldred,Guido Governatori
Lachlan Aldred,Nick Russell
Lan Yi,Bing Liu 0001
Lan Yi,Ke Wang
Larry Ground,John Langston
Larry Ground,Ray Budd
Lars Asker,Henrik Boström
Lars Schneider,Andreas Heuer 0001
Laura Firoiu,Paul R. Cohen
Laura M. Haas,Eileen Tien Lin
Laura M. Haas,Nimrod Megiddo
Laurence Anthony F. Park,Marimuthu Palaniswami
Laurent Daynès,Grzegorz Czajkowski
Laurent El Ghaoui,Michael I. Jordan
Laurentiu Cristofor,Dan A. Simovici
Lawrence B. Holder,Diane J. Cook
Lawrence Jacobs,Jordan Parker
Lawrence Jacobs,Tie Zhong
Lawrence Jacobs,Xiang Liu
Lawrence Jacobs,Zheng Zeng
Leah S. Larkey,Lisa Ballesteros
Leah S. Larkey,Margaret E. Connell
Leigh J. Fitzgibbon,David L. Dowe
Leigh J. Fitzgibbon,Lloyd Allison
Leila Kalantari,Eugenia Ternovska
Leonard D. Shapiro,Bernhard Mitschang
Leonard D. Shapiro,Quan Wang
Leonardo Tininini,Giuseppe Sindoni
Leonardo Tininini,Mario Paolucci
Leonardo Tininini,Stefano De Francisci
Leonid Peshkin,Christian R. Shelton
Leonidas Fegaras,David Levine
Letizia Tanca,Giuseppe Viviani
Lev Finkelstein,Ehud Rivlin
Lev Finkelstein,Shaul Markovitch
Li Chen 0016,Elke A. Rundensteiner
Li Chen 0016,Song Wang 0001
Li Liao,Jason Tsong-Li Wang
Li Zhang 0008,Chun Tang
Li Zhang 0008,Yong Shi
Liang Huai Yang,Wynne Hsu
Liang Huai Yang,Xia Yang
Lin Qiao,Amr El Abbadi
Lionel Villard,Nabil Layaïda
Lisa Ballesteros,Margaret E. Connell
Liu Wenyin,Feng Zhang
Lourdes Peña Castillo,Stefan Wrobel
Luc Bouganim,Philippe Pucheral
Luc De Raedt,Heikki Mannila
Luc De Raedt,Manfred Jaeger
Luc De Raedt,Sau Dan Lee
Luc Segoufin,Victor Vianu
Lucian Popa 0001,Felix Naumann
Lucian Popa 0001,Mauricio A. Hernández
Lucian Popa 0001,Renée J. Miller
Lucian Popa 0001,Ronald Fagin
Lucian Popa 0001,Yannis Velegrakis
Lucía Ardao,Anastasio Molano
Lucía Ardao,Ángel Viña
Luigi Laura,Guido Caldarelli
Luigi Laura,Stefano Leonardi
Luigi Pontieri,Domenico Saccà
Luis Gravano,Amélie Marian
Luis M. de Campos,Juan F. Huete
Luis M. de Campos,Juan M. Fernández-Luna
Luo Si,Alexander G. Hauptmann
Luo Si,James P. Callan
Luo Si,Paul Ogilvie
Luo Si,Rong Jin
Lyle H. Ungar,David M. Pennock
Lyndon Drake,Alan M. Frisch
Lynne Vettel,Raj Bhatnagar
Mahesh Jagannath,Richard Jiang
Mahesh V. Joshi,Ramesh C. Agarwal
Malcolm J. A. Strens,Mark Bernhardt
Malcolm J. A. Strens,Nicholas Everett
Man Saint Yuen,Steve Jones
Manfred Jaeger,Heikki Mannila
Manfred Jaeger,Sau Dan Lee
Manoranjan Dash,Huan Liu 0001
Manoranjan Dash,Peter Scheuermann
Manuel Álvarez,Anastasio Molano
Manuel Álvarez,Justo Hidalgo
Manuel Álvarez,Lucía Ardao
Manuel Álvarez,Paula Montoto
Manuel Álvarez,Vicente Orjales
Manuel Álvarez,Ángel Viña
Marc J. van Kreveld,Robert Weibel
Marc Pickett,Andrew G. Barto
Marc Sebban,Philippe Ézéquel
Marc Spielmann,Jan Van den Bussche
Marc Spielmann,Jerzy Tyszkiewicz
Marcelo Arenas,Leonid Libkin
Marco Cadoli,Toni Mancini
Marco Gori,Marco Maggini
Marco Gori,Veljko M. Milutinovic
Marco La Cascia,Daniele Peri
Marco La Cascia,Roberto Pirrone
Marco La Cascia,Umberto Maniscalco
Marco Mesiti,Luigi Tosetto
Marco Pistore,Paolo Traverso
Marcos André Gonçalves,Edward A. Fox
Marcus Fontoura,Mihail F. Ionescu
Maria Halkidi,Michalis Vazirgiannis
Maria Muslea,Jean Oh
Maria Muslea,Steven Minton
Mariana Ciucu,James C. Tilton
Mariana Ciucu,Mihai Datcu
Mariana Ciucu,Patrick Héas
Mariano Cilia,Alejandro P. Buchmann
Marie Rochery,Mazin G. Rahim
Mario A. Nascimento,Alexandre X. Falcão
Mario Cannataro,Alfredo Cuzzocrea
Mario Cannataro,Andrea Pugliese 0001
Mario Cannataro,Carlo Mastroianni
Mario Cannataro,Riccardo Ortale
Mario Paolucci,Giuseppe Sindoni
Mario Paolucci,Stefano De Francisci
Marios Hadjieleftheriou,Dimitrios Gunopulos
Marios Hadjieleftheriou,George Kollios
Mark Bernhardt,Nicholas Everett
Mark Brodie,Sheng Ma
Mark H. Montague,Javed A. Aslam
Mark Levene,Peter T. Wood
Mark S. Squillante,Jay Sethuraman
Mark S. Squillante,Philip S. Yu
Mark Sanderson,Marc J. van Kreveld
Mark Sanderson,Micheline Beaulieu
Mark Sanderson,Monika Sester
Mark Sanderson,Robert Weibel
Markus Junker 0002,Andreas Dengel 0001
Markus Keidl,Alexander Kreutz
Markus Keidl,Alfons Kemper
Markus Keidl,Donald Kossmann
Markus Keidl,Konrad Stocker
Markus Keidl,Stefan Seltzsam
Marlon Dumas,Arthur H. M. ter Hofstede
Marlon Dumas,Eileen Oi-Yan Mak
Marlon Dumas,Guido Governatori
Marlon Dumas,Lachlan Aldred
Marlon Dumas,Nick Russell
Martha A. Larson,Jörg Kindermann
