Source,Target
Damien Sereni,Pavel Avgustinov
Damon Gerhardt,Cameron H. Engh
Damon Gerhardt,Daniel R. Thornton
Damon Gerhardt,Dennis Eggett
Damon Gerhardt,Michael A. Goodrich
Damon Gerhardt,Nathan D. Rasmussen
Damon L. Woodard,Stanley T. Birchfield
Dan Cosley,Daniel P. Huttenlocher
Dan Cosley,Jon M. Kleinberg
Dan He,Yong Shi 0001
Dan Hong,Vincent Y. Shen
Dan Jiang,Christoph F. Eick
Dan Jiang,Tomasz F. Stepinski
Dan Koppel,Chang-Ming Tsai
Dan Koppel,Shiv Chandrasekaran
Dan Koppel,Yuan-Fang Wang
Dan Lin 0001,Elisa Bertino
Dan Lin 0001,Murat Kantarcioglu
Dan Morris,Ian Simon
Dan Morris,Sumit Basu
Dan Pelleg,Yossi Richter
Dan Roth,Kevin Small
Dan Roth,Thomas S. Huang
Dan Roth,Vivek Srikumar
Dan Schonfeld,Ashfaq A. Khokhar
Dan Suciu,Jordan Walke
Dan Ventura,Mary Lou Maher
Dan Ventura,Michael A. Goodrich
Dan Ventura,Simon Colton
Dan Wang 0002,Feng Wang 0001
Dan Witzner Hansen,Davide Silvestre
Dan Witzner Hansen,Mads Syska Hansen
Dan Witzner Hansen,Martin Kirschmeyer
Dan Witzner Hansen,Rasmus Larsen 0001
Dan Wu 0003,Heng Ji
Dan Wu 0003,Ralph Grishman
Dan Zhang 0007,Fei Wang 0001
Dan Zhang 0007,Tao Li 0001
Dana Al Kukhun,Bouchra Soukkarieh
Dana Al Kukhun,Florence Sèdes
Daniel A. Vaquero,Matthew A. Turk
Daniel A. Vaquero,Ramesh Raskar
Daniel A. Vaquero,Rogério Schmidt Feris
Daniel Appelquist,Bin Wei
Daniel Appelquist,Galit Zadok
Daniel Barbará,Carlotta Domeniconi
Daniel Barbará,Edgard Lawson
Daniel Barbará,Maurizio Filippone
Daniel Barbará,Richard Mansfield
Daniel Barbará,Zoran Duric
Daniel C. Zilio,Andrey Balmin
Daniel C. Zilio,Calisto Zuzarte
Daniel C. Zilio,Fei Chiang
Daniel C. Zilio,Kevin S. Beyer
Daniel Cremers,Frank Barthel
Daniel Cremers,Frank R. Schmidt
Daniel Cremers,Horst Bischof
Daniel Engovatov,Dmitry Lychagin
Daniel Engovatov,Till Westmann
Daniel Engovatov,Warren Wong
Daniel G. Shapiro,Paul O'Rorke
Daniel G. Shapiro,Tolga Könik
Daniel Gyllstrom,Neil Immerman
Daniel H. Grollman,Jonas Schwertfeger
Daniel H. Grollman,Theodora Hinkle
Daniel Hansch,Aaron Spaulding
Daniel Hansch,Anthony Jameson
Daniel Hansch,Frederik Pfisterer
Daniel Hansch,Moritz Weiten
Daniel J. Abadi,Michael Stonebraker
Daniel J. Abadi,Nabil Hachem
Daniel J. Abadi,Samuel Madden
Daniel J. Kelley,Kim M. Dalton
Daniel J. Kelley,Richard J. Davidson
Daniel J. Liebling,Eric Horvitz
Daniel Kifer,Johannes Gehrke
Daniel Kifer,John M. Abowd
Daniel Kifer,Lars Vilhuber
Daniel Klan,Katja Hose
Daniel Klan,Marcel Karnstedt
Daniel Kondermann,Christoph S. Garbe
Daniel Kondermann,Fred A. Hamprecht
Daniel Kondermann,Ullrich Köthe
Daniel Krause,Matthias Kriesell
Daniel Küttel,Hanspeter Pfister
Daniel Küttel,Luc Van Gool
Daniel Küttel,Thibaut Weise
Daniel L. Rubin,David S. Channin
Daniel L. Rubin,Mark A. Musen
Daniel L. Rubin,Vladimir Kleper
Daniel M. Gruen,Jamie C. Rasmussen
Daniel M. Gruen,Steven I. Ross
Daniel M. Gruen,Susanne Hupfer
Daniel M. Reeves,Cong Yu 0001
Daniel M. Yellin,Jorge Buenabad Chávez
Daniel M. Yellin,Norman W. Paton
Daniel Mirota,Gregory D. Hager
Daniel Mirota,Masaru Ishii
Daniel Olmedilla,Marianne Winslett
Daniel Olmedilla,Wolfgang Nejdl
Daniel P. Huttenlocher,Jon M. Kleinberg
Daniel P. Miranker,Rui Mao 0001
Daniel P. Miranker,Smriti R. Ramakrishnan
Daniel P. Siewiorek,Aaron Steinfeld
Daniel P. Siewiorek,Anthony Tomasic
Daniel P. Siewiorek,Stephen F. Smith
Daniel Pepper,Wang Chiew Tan
Daniel Pizarro 0001,Adrien Bartoli
Daniel Pizarro 0001,Julien Peyras
Daniel R. Catchpoole,Simeon J. Simoff
Daniel R. Thornton,Dennis Eggett
Daniel Ramage,Hector Garcia-Molina
Daniel Rueckert,Ara Darzi
Daniel Rueckert,Philip J. Edwards
Daniel S. Weld,Eytan Adar
Daniel S. Weld,Fei Wu 0003
Daniel S. Weld,Jacob O. Wobbrock
Daniel S. Weld,James Fogarty
Daniel S. Weld,Michael Skinner
Daniel S. Weld,Raphael Hoffmann
Daniel Weinland,Edmond Boyer
Daniela Feldkamp,Barbara Thönssen
Daniela Feldkamp,Holger Wache
Daniela Feldkamp,Wolf Siberski
Daniela Florescu,David A. Graf
Daniela Florescu,Donald Kossmann
Daniela Florescu,Tim Kraska
Daniela Grigori,Javier Ernesto Burbano
Daniela Mayumi Ushizima,Bernd Hamann
Daniela Mayumi Ushizima,Cameron G. R. Geddes
Daniela Mayumi Ushizima,Cecilia R. Aragon
Daniela Mayumi Ushizima,Estelle Cormier-Michel
Daniela Mayumi Ushizima,Gunther H. Weber
Daniela Mayumi Ushizima,Hans Hagen
Daniela Mayumi Ushizima,Oliver Rübel
Daniela Mayumi Ushizima,Peter Messmer
Daniela Mayumi Ushizima,Prabhat
Daniele Braga,Alessandro Campi
Daniele Braga,Davide Martinenghi
Daniele Braga,Diego Calvanese
Daniele Braga,Florian Daniel
Daniele Braga,Mauricio A. Hernández
Daniele Braga,Paolo Merialdo
Daniele Braga,Paolo Papotti
Daniele Braga,Riccardo Torlone
Daniele Braga,Stefano Ceri
Daniele Cordioli,Giovanni Tummarello
Daniele Soria,Elia Biganzoli
Daniele Soria,Ian O. Ellis
Daniele Soria,Jonathan M. Garibaldi
Daniele Soria,Patrizia Boracchi
Danil Nemirovsky,Elena Smirnova
Danil Nemirovsky,Kim Son Pham
Danny Ayers,Nadeem Shabir
Danny Puller,Fernando Pereira
Danny Puller,John Blitzer
Danny Puller,Josh Carroll
Danny Puller,Joshua Magarick
Danny Puller,Tova Brooks
Danny Wyatt,Jeff A. Bilmes
Danyu Bai,Meng Su
Daria Sorokina,Daniel Fink
Daria Sorokina,Rich Caruana
Dario Colazzo,Carlo Sartiani
Darko Zikic,Ali Khamene
Darko Zikic,Ben Glocker
Darko Zikic,Michael Sass Hansen
Darko Zikic,Nassir Navab
Darko Zikic,Rasmus Larsen 0001
Dave Sharpe,Victor Muntés-Mulero
Dave Tahmoush,Hanan Samet
David A. Bell,Barry McCollum
David A. Easley,Jennifer Wofford
David A. Easley,Jon M. Kleinberg
David A. Easley,Lillian Lee
David A. Easley,Ramin Zabih
David A. Evans 0001,Chris Buckley
David A. Evans 0001,Ed H. Chi
David A. Evans 0001,Igor Perisic
David A. Evans 0001,Jason R. Baron
David A. Evans 0001,Robert S. Bauer
David A. Evans 0001,Susan Feldman
David A. Forsyth,Deepak Ramachandran
David A. Graf,Donald Kossmann
David A. Graf,Tim Kraska
David A. McAllester,Deva Ramanan
David A. Ross,Florence Gaunet
David A. Ross,James R. Marston
David A. Ross,Richard S. Zemel
David A. Ross,Sam T. Roweis
David A. Sadlier,Paul Buitelaar
David A. Sadlier,Thierry Declerck
David B. Dunson,Lawrence Carin
David B. Parrish,Amar K. Das
David Beymer,Fei Wang 0002
David Beymer,Tanveer F. Syeda-Mahmood
David C. Brown,Venkatesh Raghavan
David C. Parkes,Craig Boutilier
David C. Parkes,David M. Pennock
David C. Parkes,Tuomas Sandholm
David C. Parkes,William E. Walsh
David C. Rye,Hiroshi Ishiguro
David C. Rye,Karl F. MacDorman
David C. Rye,Shuichi Nishio
David C. Rye,Stephen J. Cowley
David C. Rye,Steve Scheding
David C. Wilson,Andrew Baxter
David C. Wilson,Ashley Levy
David C. Wilson,Jamie Smart
David C. Wilson,Kenneth Godwin
David C. Wilson,Nadia Najjar
David C. Wilson,Suzanne Leland
David Corsar,Derek H. Sleeman
David D. Chambliss,Gene Fuh
David D. Chambliss,James A. Ruddy
David D. Chambliss,Ying-Lin Chen
David D. Jensen,Andrew S. Fast
David D. Jensen,Andrew Tomkins
David D. Jensen,Brian J. Taylor
David D. Jensen,Jure Leskovec
David D. Jensen,Marc E. Maier
David D. Jensen,Matthew J. Rattigan
David D. McDonald,Brett Benyo
David D. McDonald,Drew V. McDermott
David D. McDonald,Marshall Brinn
David D. McDonald,Michael T. Cox
David D. McDonald,Paul Robertson 0001
David D. McDonald,Talib S. Hussain
David Dominguez-Sal,Josep Aguilar-Saborit
David Dominguez-Sal,Josep Lluís Larriba-Pey
David Dominguez-Sal,Mihai Surdeanu
David E. Losada,Leif Azzopardi
David E. Losada,Mark Baillie
David E. Salt,Ivan Baxter
David E. Simmen,Ashutosh Singh
David E. Simmen,Mehmet Altinel
David E. Simmen,Volker Markl
David Etter,David DeBarr
David Fuhry,Feodor F. Dragan
David G. Cooper,Dov Katz
David G. Cooper,Hava T. Siegelmann
David Gallup,Marc Pollefeys
David Gallup,Philippos Mordohai
David Godwin,Jeff Riihimaki
David Gutelius,Bernardo A. Huberman
David H. Burkhardt,Jerry L. Prince
David Halper,Henry A. Kautz
David Hannah,Craig Macdonald
David J. Crandall,Dan Cosley
David J. Crandall,Daniel P. Huttenlocher
David J. Crandall,Jon M. Kleinberg
David J. Fleet,Andreas Geiger 0001
David J. Fleet,Jovan Popovic
David J. Fleet,Neil D. Lawrence
David J. Fleet,Trevor Darrell
David J. Jilk,John R. Anderson
David J. Jilk,Niels Taatgen
David J. Lilja,Mohamed F. Mokbel
David J. Martin 0001,Johannes Gehrke
David J. Martin 0001,Joseph Y. Halpern
David J. Musliner,Edmund H. Durfee
David J. Musliner,Kurt D. Krebsbach
David J. Musliner,Michael J. S. Pelican
David J. Musliner,Robert P. Goldman
David Jeacocke,Alison Sutinen
David John Gagne II,Rodger A. Brown
David Knossow,Edmond Boyer
David Knossow,Fabio Cuzzolin
David Knossow,Radu Horaud
David Koop,Cláudio T. Silva
David Koop,Juliana Freire
David L. Chen,Raymond J. Mooney
David L. Page,Andreas F. Koschan
David Lesaint,Barry O'Sullivan
David Lesaint,Deepak Mehta
David Lesaint,Luis Quesada 0001
David Lesaint,Nic Wilson
David Lillis,Fergus Toolan
David Lillis,John Dunnion
David Lillis,Rem W. Collier
David Liu,Gang Hua 0001
David Liu,Paul A. Viola
David M. Pennock,Cong Yu 0001
David M. Pennock,Daniel M. Reeves
David Maier 0001,James Rucker
David Maier 0001,Lois M. L. Delcambre
David Maier 0001,Nicolas Rayner
David Masip,Jordi Vitrià
David Maxwell Chickering,Susan T. Dumais
David N. Milne,Eibe Frank
David N. Milne,Ian H. Witten
David Newman,Alexander T. Ihler
David Newman,Arthur U. Asuncion
David Newman,Max Welling
David P. Gibson,Neill W. Campbell
David Poole 0001,Clinton Smyth
David Poole 0001,Rita Sharma
David S. Touretzky,Jeffrey Forbes 0001
David S. Touretzky,Jessie J. Walker
David S. Touretzky,LaVonne Manning
David Silver,Martin Müller 0003
David Silver,Richard S. Sutton
David Thau,Bertram Ludäscher
David Thau,Shawn Bowers
David Threadgill,Wei Wang 0010
David Vallet,Frank Hopfgartner
David Vallet,Hugo Zaragoza
David W. Aha,Joe Kriege
David W. Cheung,Edward Hung
David W. Cheung,Huan Liu
David W. Dreisigmeyer,Hamid Krim
David Walker,Kenny Qili Zhu
David Wingate,Satinder P. Singh
Davide Bolchini,Franca Garzotto
Davide Bolchini,Paolo Paolini
Davide Martinenghi,Paolo Merialdo
Davide Martinenghi,Riccardo Torlone
De Minner,George Demiris
De Minner,James M. Keller
De Minner,Marge Skubic
De Minner,Mihail Popescu
De Minner,Steven J. Miller 0003
De-Sheng Wang,Hang Li 0001
De-Sheng Wang,Wen-Ying Xiong
Dean Jacobs,Alfons Kemper
Dean Jacobs,Jan Rittinger
Dean P. Foster,Lyle H. Ungar
Debora Donato,Aristides Gionis
Debora Donato,Gilad Mishne
Debora Donato,Massimo Santini 0001
Debora Donato,Sebastiano Vigna
Debora Donato,Stefano Leonardi
Deborah L. McGuinness,Boyan Brodaric
Deborah L. McGuinness,Peter Fox 0001
Debra Bernstein,Carl F. DiSalvo
Debra Parker Oliver,De Minner
Debra Parker Oliver,George Demiris
Debra Parker Oliver,James M. Keller
Debra Parker Oliver,Marge Skubic
Debra Parker Oliver,Mihail Popescu
Debra Parker Oliver,Steven J. Miller 0003
Deepak Agarwal,Vanja Josifovski
Deepak Kumar 0002,Douglas S. Blank
Deepak Kumar 0002,Keith J. O'Hara
Deepak Kumar 0002,Mark Guzdial
Deepak Kumar 0002,Stewart Tansley
Deepak Kumar 0002,Tucker R. Balch
Deepak Mehta,Barry O'Sullivan
Deepak Mehta,Luis Quesada 0001
Deepak Mehta,Nic Wilson
Deepak Padmanabhan 0001,Krishna Kummamuru
Deepak Rajan,Philip S. Yu
Deepak Ravichandran,Mohamed Aly 0002
Deirdre B. O'Brien,Maya R. Gupta
Deirdre B. O'Brien,Robert M. Gray
Dell Zhang,Robert Mao
Deng Cai 0001,ChengXiang Zhai
Deng Cai 0001,Duo Zhang 0001
Denis Mindolin,Jan Chomicki
Denis Simakov,Eli Shechtman
Denis Simakov,Michal Irani
Denis Simakov,Yaron Caspi
Dennis Fetterly,Nick Craswell
Dennis Leman,Ad Feelders
Dennis Leman,Arno J. Knobbe
Dennis M. Wilkinson,Gábor Szabó 0002
Dennis M. Wilkinson,Michael J. Brzozowski
Dennis McLeod,Reza Sadri
Denny,Graham J. Williams
Denny,Peter Christen
Derek Bradley,Wolfgang Heidrich
Derek Chan,Christian Theobalt
Derek Chan,Sebastian Thrun
Derek H. Sleeman,Jeff Z. Pan
Derek H. Sleeman,Joey Sik Chun Lam
Derek H. Sleeman,Mark A. Musen
Derek H. Sleeman,Quentin Reul
Derek Hao Hu,Qiang Yang 0001
Derek Hoiem,Alexei A. Efros
Derek Hoiem,Martial Hebert
Derek Long,Amanda Smith
Derrick Takeshi Mirikitani,Nikolay I. Nikolaev
Derry Tanti Wijaya,Stéphane Bressan
Diana Mateus,David Knossow
Diana Mateus,Edmond Boyer
Diana Mateus,Fabio Cuzzolin
Diana Mateus,Radu Horaud
Diane Hodge,Albert A. Rizzo
Diane Hodge,Ana Paiva
Diane Hodge,Eric Wagner 0002
Diane Larlus,Frédéric Jurie
Diego Calvanese,Alessandro Campi
Diego Calvanese,Camilo Thorne
Diego Calvanese,Davide Martinenghi
Diego Calvanese,Evgeny Kharlamov
Diego Calvanese,Florian Daniel
Diego Calvanese,Paolo Merialdo
Diego Calvanese,Riccardo Torlone
Diego Calvanese,Stefano Ceri
Diego Calvanese,Werner Nutt
Diego Macrini,Sven J. Dickinson
Diego Nehab,Szymon Rusinkiewicz
Diego Nehab,Tim Weyrich
Diego Rother,Guillermo Sapiro
Diego Rother,Iman Aganj
Diego Rother,Lance Williams
Dieter Schmalstieg,Horst Bischof
Dietmar H. Dorr,Anne Denton
Dietmar Jannach,Gerhard Friedrich
Dima Alberg,Mark Last
Dima Alberg,Sigal Elnekave
Dimitri Theodoratos,Stefanos Souldatos
Dimitri Theodoratos,Theodore Dalamagas
Dimitrios Antos,Avi Pfeffer
Dimitrios Gunopulos,Gautam Das 0001
Dimitrios Mavroeidis,Ella Bingham
Dimitris Drosos,Akrivi Vlachou
Dimitris Drosos,Pierre Senellart
Dimitris N. Metaxas,Leon Axel
Dimitris N. Metaxas,Ting Chen 0001
Dimitris Papadias,Anthony K. H. Tung
Dimitris Papadias,George Kollios
Dimitris Sacharidis,Kostas Patroumpas
Dimitris Sacharidis,Kyriakos Mouratidis
Dimitris Sacharidis,Manolis Terrovitis
Dimitris Sacharidis,Michalis Potamias
Dimitris Sacharidis,Verena Kantere
Ding Chen,Chee Yong Chan
Ding Yuan,Gopal Krishna
Ding Yuan,Hong Cheng 0001
Ding Yuan,Xiao Ma
Ding Zhou,Belle L. Tseng
Ding Zhou,Jiang Bian 0002
Ding Zhou,Kai Yu 0001
Dinh Q. Phung,Brett Adams
Dinh Q. Phung,Hai Phan
Dino Ienco,Rosa Meo
Dino Pedreschi,Franco Turini
Dino Pedreschi,Salvatore Ruggieri
Dirk Ahlers,Susanne Boll
Dirk Habich,Uwe Wloka
Dirk Habich,Wolfgang Lehner
Dirk Hecker,Christine Körner
Dirk Hecker,Daniel Schulz
Dirk Hecker,Simon Scheider
Dirk Vandermeulen,Paul Suetens
Djamila Aouada,David W. Dreisigmeyer
Djamila Aouada,Hamid Krim
Dmitri V. Kalashnikov,Rabia Nuray-Turan
Dmitri V. Kalashnikov,Sharad Mehrotra
Dmitriy Fradkin,Bernd Wachmann
Dmitriy Fradkin,Julien Etienne
Dmitriy Fradkin,Markus Bundschus
Dmitry Lychagin,Till Westmann
Dmitry Lychagin,Warren Wong
Dmitry Pechyony,Ashish Rastogi
Dmitry Pechyony,Vladimir Vapnik
Dmitry Shaparau,Marco Pistore
Dmitry Shaparau,Paolo Traverso
Dolf Trieschnigg,Edgar Meij
Dolf Trieschnigg,Maarten de Rijke
Dolf Trieschnigg,Wessel Kraaij
Dominik Hering,Alexander Rostilov
Dominik Hering,Carsten Saathoff
Dominik Hering,Eugen Müller
Dominik Hering,Hagen Metzler
Dominik Hering,Peter Jungen
Dominik Schnitzer,Klaus Seyerlehner
Dominique Laurent,Nicolas Spyratos
Don Kimber,Larry S. Davis
Don Miner,Marie desJardins
Don Miner,Peter Hamilton
Donald Glowinski,Antonio Camurri
Donald Glowinski,Gualtiero Volpe
Donald Glowinski,Klaus R. Scherer
Donald Glowinski,Nele Dael
Donald Kossmann,Angel Saenz-Badillos
Donald Kossmann,Daniela Florescu
Donald Kossmann,Eric Lo 0001
Donald Kossmann,Markus Pilman
Donald Kossmann,Richard Sidle
Donald Kossmann,Tim Kraska
Donald Metzler,Trevor Strohman
Donald Metzler,Vanessa Murdock 0001
Donato Malerba,Antonella Rapolla
Donato Malerba,Luisa Vetturi
Dong Zhang,Edward Y. Chang
Doo Soon Kim,Bruce W. Porter
Dorin Comaniciu,Leonard McMillan
Dou Shen,James T. Kwok
Dou Shen,Qiang Yang 0001
Dou Shen,Toby Walker
Dou Shen,Ying Li
Doug Downey,Daniel J. Liebling
Doug Downey,Eric Horvitz
Doug Downey,Susan T. Dumais
Douglas L. Vail,Manuela M. Veloso
Douglas S. Blank,Keith J. O'Hara
Douglas S. Blank,Mark Guzdial
Douglas S. Blank,Stewart Tansley
Douglas S. Blank,Tucker R. Balch
Dov Katz,Hava T. Siegelmann
Dragomir Yankov,Eamonn J. Keogh
Duarte Gonçalves,Arnaldo J. Abrantes
Duarte Gonçalves,Nuno Correia 0001
Duc N. Nguyen,Alan J. Vayda
Duc N. Nguyen,Joseph B. Kopena
Duc N. Nguyen,Sean A. Lisse
Duc N. Nguyen,Steven N. Furtwangler
Duc N. Nguyen,William C. Regli
Duc Nghia Pham,Abdul Sattar 0001
Duc Nghia Pham,John Thornton 0001
Dunja Mladenic,Marko Grobelnik
Duo Zhang 0001,ChengXiang Zhai
Ed H. Chi,Bryan A. Pendleton
Ed H. Chi,Igor Perisic
Ed H. Chi,Peter Pirolli
Ed H. Chi,Todd Mytkowicz
Edgar Chávez,Gonzalo Navarro
Edgar Meij,Dolf Trieschnigg
Edgar Meij,Maarten de Rijke
Edgar Meij,Wessel Kraaij
Edgar Meij,Wouter Weerkamp
Edgardo Ambrosi,Carlo Gaibisso
Edgardo Ambrosi,Giorgio Gambosi
Edgardo Ambrosi,Marco Bianchi 0001
Edith Cohen,Haim Kaplan
Edith Elkind,Leslie Ann Goldberg
Edith Elkind,Michael J. Wooldridge
Edith Elkind,Paul W. Goldberg
Edith Grall-Maës,Pierre Beauseroy
Edith Hemaspaandra,Henning Schnoor
Edith Hemaspaandra,Ilka Schnoor
Edmond Boyer,Radu Horaud
Eduardo Cunha de Almeida,Gerson Sunyé
Eduardo Cunha de Almeida,Patrick Valduriez
Eduardo Freire Nakamura,Antonio Alfredo Ferreira Loureiro
Eduardo Valle,Matthieu Cord
Eduardo Valle,Sylvie Philipp-Foliguet
Edward A. Fox,Marcos André Gonçalves
Edward H. Adelson,Yair Weiss
Edward Hung,Huan Liu
Edward L. Chaney,Stephen M. Pizer
Edward Meeds,David A. Ross
Edward Meeds,Richard S. Zemel
Edward Meeds,Sam T. Roweis
Edward Thomas,Derek H. Sleeman
Edward Thomas,Jeff Z. Pan
Edward Thomas,Joey Sik Chun Lam
Edward Thomas,Quentin Reul
Edward Y. Chang,Ken Ong
Edward Y. Chang,Susanne Boll
Edward Y. Chang,Wei-Ying Ma
Eemil Lagerspetz,Joonas Kukkonen
Eemil Lagerspetz,Patrik Floréen
Eemil Lagerspetz,Peter Peltonen
Egemen Tanin,Lars Kulik
Eibe Frank,Ian H. Witten
Eiji Uchibe,Junichiro Yoshimoto
Eiji Uchibe,Kenji Doya
Elaheh Kamaliha,Fatemeh Riahi
Elaheh Kamaliha,Jafar Adibi
Elaine Chew,Andrew S. Gordon
Elena Demidova,Daniel Olmedilla
Elena Demidova,Marianne Winslett
Elena Demidova,Wolfgang Nejdl
Elena Raimondi,Daniele Soria
Elena Raimondi,Elia Biganzoli
Elena Raimondi,Patrizia Boracchi
Elena Zheleva,Jennifer Golbeck
Elena Zheleva,Lise Getoor
Eli Shechtman,Michal Irani
Elia Biganzoli,Chris Bajdik
Elia Biganzoli,Ian O. Ellis
Elia Biganzoli,Paulo J. G. Lisboa
Eliana Salvemini,Donato Malerba
Elias Frentzos,Nikos Giatrakos
Elias Frentzos,Yannis Theodoridis
Elif Aktolga,James Allan
Elif Kürklü,Anthony Strawa
Elisa Bertino,Lorenzo Bossi
Elisa Bertino,Monica Scannapieco
Elisa Bertino,Murat Kantarcioglu
Elisa Bertino,Rimma V. Nehme
Elise Arnaud,Pascal Fua
Elise Arnaud,Radu Horaud
Elizabeth Boschee,Ralph M. Weischedel
Elizabeth Martin,Neal Stolar
Elizabeth Martin,Ragini Verma
Elizabeth Shriberg,Dilek Hakkani-Tür
Elizabeth Sklar,Ira Rudowsky
Elizabeth Sklar,Richard Jansen
Elizabeth Sklar,Samir Chopra
Elizabeth Sklar,Sheila Tejada
Elizabeth Sklar,Simon Parsons
Elizabeth Sklar,Susan Lowes
Elizabeth Wu,Sanjay Chawla
Elizabeth Wu,Wei Liu 0007
Elke A. Rundensteiner,David C. Brown
Elke A. Rundensteiner,Elisa Bertino
Elke A. Rundensteiner,Venkatesh Raghavan
Elke Achtert,Arthur Zimek
Elke Achtert,Christian Böhm
Elke Achtert,Jörn David
Elke Achtert,Peer Kröger
Elsa Loekito,James Bailey 0001
Emanuele Maiorana,Alessandro Neri 0001
Emanuele Maiorana,Javier Ortega-Garcia
Emanuele Maiorana,Marcos Martinez-Diaz
Emanuele Maiorana,Patrizio Campisi
Emile A. Hendriks,Sabri Boughorbel
Emily B. Fox,Alan S. Willsky
Emily B. Fox,Erik B. Sudderth
Emily B. Fox,Michael I. Jordan
Emily Hamner,Carl F. DiSalvo
Emily Hamner,Debra Bernstein
Emily Hamner,Tom Lauwers
Emine Yilmaz,Evangelos Kanoulas
Emine Yilmaz,Javed A. Aslam
Emine Yilmaz,Stephen Robertson
Emma Muñoz-Moreno,Marcos Martín-Fernández
Emma Muñoz-Moreno,Santiago Aja-Fernández
Emmanuel Cecchet,Anastasia Ailamaki
Emmanuel Cecchet,George Candea
Emmanuel Hebrard,Brahim Hnich
Emmanuel Hebrard,Toby Walsh
Emmanuel Hebrard,Zeynep Kiziltan
Emmanuel Müller,Ira Assent
Emmanuel Müller,Ralph Krieger
Emmanuel Müller,Thomas Seidl 0001
Emmanuel Müller,Timm Jansen
Emmanuel Müller,Uwe Steinhausen
Emmett Tomai,Kenneth D. Forbus
Emmett Tomai,Matthew Klenk
Engin Demir,Fazli Can
Engin Demir,Özgür Ulusoy
Engin Tola,Pascal Fua
Engin Tola,Vincent Lepetit
Enrico Pontelli,Son Thanh To
Enrico Pontelli,Tran Cao Son
Enrique Romero,Alfredo Vellido
Enrique Romero,Carles Arús
Enrique Romero,Margarida Julià-Sapé
Eoin O'Mahony,Barry O'Sullivan
Erhardt Barth,Reinhard Koch
Eric Bouillet,Anand Ranganathan
Eric Bouillet,Mark Feblowitz
Eric Bouillet,Zhen Liu 0001
Eric Breck,David A. Easley
Eric Breck,Jennifer Wofford
Eric Breck,Jon M. Kleinberg
Eric Breck,Lillian Lee
Eric Breck,Ramin Zabih
Eric Brelsford,Edith Hemaspaandra
Eric Brelsford,Henning Schnoor
Eric Brelsford,Ilka Schnoor
Eric Brelsford,Piotr Faliszewski
Eric Debreuve,Michel Barlaud
Eric Eaton,Marie desJardins
Eric Kansa,Arno Scharl
Eric Kansa,Erik Wilde
Eric Kansa,Mor Naaman
Eric Kansa,Ross Purves
Eric Lo 0001,Angel Saenz-Badillos
Eric Lo 0001,Ben Kao
Eric Lo 0001,Chun Kit Chui
Eric Lo 0001,David W. Cheung
Eric Lo 0001,Sau Dan Lee
Eric P. Xing,Alexander G. Hauptmann
Eric P. Xing,Bo Zhang 0010
Eric P. Xing,Christos Faloutsos
Eric P. Xing,William W. Cohen
Eric Prud'hommeaux,Alan Ruttenberg
Eric Prud'hommeaux,Monica M. C. Schraefel
Eric Prud'hommeaux,Susie Stephens
Eric Raboin,Austin Parker
Eric Raboin,Dana S. Nau
Eric Raboin,Ryan Carr
Eric SanJuan,Michael S. E. Vogeley
Eric Sommerlade,Ian D. Reid 0001
Eric Wade,Maja J. Mataric
Eric Wang,David B. Dunson
Eric Wang,Lawrence Carin
Erietta Liarou,Manolis Koubarakis
Erik B. Sudderth,Alan S. Willsky
Erik B. Sudderth,Michael I. Jordan
Erik Buchmann,Klemens Böhm
Erik Elgersma,Maarten de Rijke
Erik G. Schultink,David C. Parkes
Erik G. Schultink,Ruggiero Cavallo
Erik Linstead,Cristina Videira Lopes
Erik Linstead,Pierre Baldi
Erik Murphy-Chutorian,Mohan M. Trivedi
Erik Pogalin,Andrew H. C. Thean
Erik Pogalin,Arnold W. M. Smeulders
Erik Vee,Prashant Bhat
Erik Vee,Ramana Yerneni
Erik Wilde,Martin Kofahl
Ernest Teniente,Toni Urpí
Ernest V. Garcia,Eugene Agichtein
Ernesto Damiani,Gabriella Pasi
Ernesto Damiani,Stefania Marrara
Esa Junttila,Heikki Mannila
Esa Rahtu,Janne Heikkilä
Esa Rahtu,Sami S. Brandt
Esra Erdem 0001,Ferhan Türe
Estelle Cormier-Michel,Bernd Hamann
Estelle Cormier-Michel,Hans Hagen
Estelle Cormier-Michel,Peter Messmer
Etienne Côme,Latifa Oukhellou
Etienne Côme,Patrice Aknin
Etienne Côme,Zohra Leila Cherfi
Eugen Müller,Alexander Rostilov
Eugen Müller,Carsten Saathoff
Eugene Agichtein,Aristides Gionis
Eugene Agichtein,Carlos Castillo 0001
Eugene Agichtein,Debora Donato
Eugene Agichtein,Gilad Mishne
Eugene Inseok Chong,Vladimir Kolovski
Eugene Inseok Chong,Zhe Wu
Eugene J. Shekita,Benjamin Sznajder
Eugene J. Shekita,Sivan Yogev
Eugenio Di Sciascio,Eufemia Tinelli
Eugenio Di Sciascio,Francesco M. Donini
Eun Yong Kang,Juliana Freire
Eva Hudlicka,Albert A. Rizzo
Eva Hudlicka,Ana Paiva
Eva Hudlicka,Christine L. Lisetti
Eva Hudlicka,Diane Hodge
Eva Hudlicka,Eric Wagner 0002
Eva Hudlicka,Juan D. Velásquez
Evan Hoke,Christos Faloutsos
Evan Hoke,Tina Eliassi-Rad
Evan Sultanik,Alan J. Vayda
Evan Sultanik,Duc N. Nguyen
