Source,Target
Deepak Agarwal,Jeff M. Phillips
Deepak Agarwal,Suresh Venkatasubramanian
Deepak Lachwani,Christopher M. Jermaine
Deepak Lachwani,Tamer Kahveci
Deepak Rajan,Philip S. Yu
Deepak Ravichandran,Eduard H. Hovy
Deepak S. Turaga,Lisa Amini
Deepak S. Turaga,Olivier Verscheure
Deepak S. Turaga,Philip S. Yu
Delfina Malandrino,Marco Del Percio
Delfina Malandrino,Vittorio Scarano
Demetrios Zeinalipour-Yazti,Dimitrios Gunopulos
Demetrios Zeinalipour-Yazti,Song Lin
Demetrius Arraes Nunes,Daniel Schwabe
Denis Gracanin,Qi Yu 0001
Denis Gracanin,Zaki Malik
Denise de Vries,John F. Roddick
Dennis DeCoste,Brian L. Enke
Dennis DeCoste,Dominic Mazzoni
Dennis DeCoste,Eamonn J. Keogh
Dennis DeCoste,Lucas Scharenbroich
Dennis DeCoste,William J. Merline
Dennis McLeod,Larry Pryor
Denny Vrandecic,Heiko Haller
Denny Vrandecic,Rudi Studer
Denver Dash,Abraham Bachrach
Denver Dash,Alex Newman
Denver Dash,Branislav Kveton
Denver Dash,Eve M. Schooler
Denver Dash,John Mark Agosta
Derek H. Sleeman,Quentin Reul
Derek Hoiem,Alexei A. Efros
Derek Hoiem,Martial Hebert
Derek P. Brock,Eric Martinson
Derek Williams,Alex Dekhtyar
Derek Williams,Austin Cornett
Derek Williams,Judy Goldsmith
Deva Ramanan,Cristian Sminchisescu
Devis Bianchini,Denise Salvi
Devis Bianchini,Michele Melchiori
Devis Bianchini,Valeria De Antonellis
Diana Mateus,Matthieu Guilbert
Diana Maynard,Wim Peters
Diane Kelly 0001,Xin Fu
Diego A. Socolinsky,Andrew J. Lundberg
Diego A. Socolinsky,Lawrence B. Wolff
Diego Calvanese,Thomas Eiter
Diego Puppin,Fabrizio Silvestri
Diego Reforgiato Recupero,Bonnie J. Dorr
Dieter Gawlick,Zhen Hua Liu
Dik Lun Lee,Kei Shiu Ho
Dik Lun Lee,Qiong Luo 0001
Dik Lun Lee,Stephen Chi-fai Chan
Dik Lun Lee,Victor C. S. Lee
Dilan Görür,Carl Edward Rasmussen
Dilan Görür,Frank Jäkel
Dilys Thomas,An Zhu
Dimitri Marinakis,Gregory Dudek
Dimitri Theodoratos,Pawel Placek
Dimitri Theodoratos,Stefanos Souldatos
Dimitri Theodoratos,Theodore Dalamagas
Dimitrios Gunopulos,Dimitris Tsirogiannis
Dimitrios Gunopulos,Nick Koudas
Dimitrios Katsaros 0001,Antonis Sidiropoulos
Dimitrios Katsaros 0001,Yannis Manolopoulos
Dimitris Apostolou,Gregoris Mentzas
Dimitris Apostolou,Rudi Studer
Dimitris K. Tasoulis,David J. Hand
Dimitris K. Tasoulis,Niall M. Adams
Dimitris Papadias,Nikos Mamoulis
Dimitris Papadopoulos,Dimitrios Gunopulos
Dimitris Plexousakis,Holger Wache
Dina Bitton,Franz Faerber
Dina Bitton,Laura M. Haas
Dina Demner-Fushman,Eileen G. Abels
Dina Q. Goldin,George Nagy
Dina Q. Goldin,Ricardo Mardales
Dinesh Das,Hong Su
Dinesh Das,Mohamed Zaït
Dinesh Das,Thierry Cruanes
Dinesh K. Kumar,Eric A. Hoffman
Dinesh K. Kumar,Gary E. Christensen
Ding Zhou,Eren Manavoglu
Ding Zhou,Isaac G. Councill
Ding Zhou,Jia Li 0001
Ding Zhou,Jian Huang 0002
Ding Zhou,John Yen
Ding Zhou,Xiang Ji
Dinh Q. Phung,Hung Hai Bui
Dirk Habich,Sebastian Richly
Dirk Habich,Wolfgang Lehner
Dirk Van Gucht,George H. L. Fletcher
Dmitri A. Dolgov,Mark S. Boddy
Dmitri A. Dolgov,Robert P. Goldman
Dmitri Asonov,Murat Kantarcioglu
Dmitri V. Kalashnikov,Nalini Venkatasubramanian
Dmitri V. Kalashnikov,Naveen Ashish
Dmitri V. Kalashnikov,Sharad Mehrotra
Dmitry Lychagin,Daniel Engovatov
Dmitry Lychagin,Nicola Onose
Dmitry Lychagin,Till Westmann
Dmitry Shaparau,Marco Pistore
Dmitry Shaparau,Paolo Traverso
Doina Caragea,Jie Bao 0001
Domenico Lembo,Marco Ruzzi
Domenico Lembo,Riccardo Rosati
Domenico Potena,Jessica Cellini
Domenico Potena,Waleed W. Smari
Dominic Létourneau,Eric Beaudry
Dominic Létourneau,François Michaud
Dominic Létourneau,Maxime Fréchette
Dominic Mazzoni,Ashley Davies
Dominic Mazzoni,Benjamin Cichy
Dominic Mazzoni,Lucas Scharenbroich
Dominic Mazzoni,Michael C. Burl
Dominic Mazzoni,Nghia Tang
Dominic Mazzoni,Ronald Greeley
Dominic Mazzoni,Steve A. Chien
Dominic Mazzoni,Thomas Doggett
Dominic Mazzoni,William J. Merline
Donald D. Cowan,Douglas W. Mulholland
Donald D. Cowan,Eduard H. Hovy
Donald D. Cowan,Joan Lipa
Donald D. Cowan,Peter Bray
Donald D. Cowan,Vic Di Ciccio
Donald Kossmann,Eric Lo 0001
Donato Malerba,Marcella Attimonelli
Dong Wang 0022,Bo Zhang 0010
Dong Xin,Chen Chen 0005
Dong Xin,ChengXiang Zhai
Dong Xin,Hong Cheng 0001
Dong Xin,Zheng Shao
Dong Xu 0001,Stephen Lin
Dong Yang,Tor Klingberg
Dorin Comaniciu,Costas Simopoulos
Dorin Comaniciu,Jie Shao
Dorin Comaniciu,Joanne Otsuki
Dorin Comaniciu,Takeo Kanade
Dou Shen,Hua-Jun Zeng
Dou Shen,Hui Zhao
Dou Shen,Jian-Tao Sun
Dou Shen,Qiang Yang 0001
Dou Shen,Zheng Chen 0001
Douglas A. Few,Curtis W. Nielsen
Douglas A. Few,Miles C. Walton
Douglas Brewer,Kang Li 0001
Douglas Brewer,Karthik Gomadam
Douglas Burdick,Prasad M. Deshpande
Douglas Demyen,Michael Buro
Dov Monderer,Moshe Tennenholtz
Dragan Tomic,Brandon Berg
Dragan Tomic,Joe Xavier
Dragomir Anguelov,Daphne Koller
Dragomir R. Radev,Omer Kareem
Dragomir Yankov,Dennis DeCoste
Dragomir Yankov,Eamonn J. Keogh
Drew Ditto,Elke A. Rundensteiner
Duane Szafron,Allan Schumacher
Duane Szafron,Alona Fyshe
Duane Szafron,Brandon Pearcy
Duane Szafron,Cam Macdonell
Duane Szafron,Curtis Onuczko
Duane Szafron,David S. Wishart
Duane Szafron,Jeff Siegel
Duane Szafron,John Anvik
Duane Szafron,Jonathan Schaeffer
Duane Szafron,Kevin Waugh
Duane Szafron,Paul Lu
Duane Szafron,Russell Greiner
Duncan Hull,Andrey Bovykin
Duncan Hull,Evgeny Zolin
Duncan Hull,Ian Horrocks
Duncan Hull,Robert Stevens 0001
Duncan Hull,Ulrike Sattler
Dunja Mladenic,Marko Grobelnik
Duygu Ucar,Ümit V. Çatalyürek
Dániel Fogaras,Balázs Rácz
Dávid Hanák,Christopher P. van Buskirk
Eamonn J. Keogh,Christian R. Shelton
Eamonn J. Keogh,Jin Shieh
Eamonn J. Keogh,Li Wei 0001
Eamonn J. Keogh,Michail Vlachos
Eamonn J. Keogh,Philip S. Yu
Eamonn J. Keogh,Sang-Hee Lee
Eamonn J. Keogh,Scott Sirowy
Eamonn J. Keogh,Stefano Lonardi
Edgar Seemann,Bastian Leibe
Edgar Seemann,Bernt Schiele
Edith Hemaspaandra,Lane A. Hemaspaandra
Edmond Lau,Samuel Madden
Edmund H. Durfee,David J. Musliner
Edmund H. Durfee,Dmitri A. Dolgov
Edmund H. Durfee,Mark S. Boddy
Edmund H. Durfee,Robert P. Goldman
Edoardo M. Airoldi,David M. Blei
Edoardo M. Airoldi,Eric P. Xing
Edoardo M. Airoldi,Stephen E. Fienberg
Eduard C. Dragut,Clement T. Yu
Eduard H. Hovy,Dennis McLeod
Eduard H. Hovy,Douglas W. Mulholland
Eduard H. Hovy,Joan Lipa
Eduard H. Hovy,Larry Pryor
Eduardo Bezerra da Silva,Geraldo Xexéo
Eduardo Bezerra da Silva,Marta Mattoso
Eduardo Gudis,Azhar A. Sufi
Eduardo Gudis,James Montante
Eduardo W. Basso,Ana L. C. Bazzan
Eduardo W. Basso,Paulo Martins Engel
Edward Balaban,Adam Sweet
Edward Balaban,Andre Goforth
Edward Balaban,Michael D. Orosz
Edward Balaban,Robert Neches
Edward Balaban,Tatiana Kichkaylo
Edward Gil Jones,Alexander I. Rudnicky
Edward Gil Jones,Anthony Stentz
Edward Gil Jones,Brenna D. Argall
Edward Gil Jones,Manuela M. Veloso
Edward H. Adelson,William T. Freeman
Edward K. F. Dang,Dik Lun Lee
Edward K. F. Dang,Kei Shiu Ho
Edward K. F. Dang,Robert W. P. Luk
Edward K. F. Dang,Stephen Chi-fai Chan
Edward W. D. Whittaker,Dong Yang
Edward W. D. Whittaker,Julien Hamonic
Edward W. D. Whittaker,Tor Klingberg
Edward Y. Chang,Christopher J. Hughes
Edward Y. Chang,Gang Wu 0005
Edward Y. Chang,Yuan-Fang Wang
Edwin V. Bonilla,Christopher K. I. Williams
Edwin V. Bonilla,Felix V. Agakov
Edwin V. Bonilla,John Cavazos
Edwin V. Bonilla,John Thomson
Edwin V. Bonilla,Michael F. P. O'Boyle
Eelco Herder,Matthias Mayer
Ehud Rivlin,Ilan Shimshoni
Eibe Frank,Bernhard Pfahringer
Eibe Frank,Remco R. Bouckaert
Eiichi Sunagawa,Yoshinobu Kitamura
Einat Minkov,Andrew Y. Ng
Einat Minkov,William W. Cohen
Einav Namer,Yoav Y. Schechner
Eitan Marcus,Gil Shurek
Elad Hazan,Robert E. Schapire
Elad Yom-Tov,Adam Darlow
Elad Yom-Tov,Dan Pelleg
Elena Marchiori,Jaap Heringa
Elena Marchiori,Walter Pirovano
Eleni G. Christodoulou,Theodore Dalamagas
Elias Ioup,Charles L. Isbell Jr.
Elisa Bertino,Arif Ghafoor
Elisa Drelie Gelasca,Mustafa Karaman
Elisa Drelie Gelasca,Thomas Sikora
Elisa Quintarelli,Letizia Tanca
Elizabeth Chang 0001,Henry Tan
Elizabeth Chang 0001,Ling Feng
Elizabeth J. Brown,Adam Moore
Elizabeth J. Brown,Helen Ashman
Elizabeth J. Brown,Tim J. Brailsford
Elizabeth J. Brown,Tony Fisher
Elizabeth Sklar,Konrad Diwold
Elizabeth Sklar,Martijn Shut
Elizabeth Sklar,Simon Parsons
Elizabeth Sklar,Valerie Andrewlevich
Elke A. Rundensteiner,Carolina Ruiz
Elke A. Rundensteiner,David C. Brown
Elke A. Rundensteiner,Ming Jiang 0003
Elke A. Rundensteiner,Mohammed Maniruzzaman
Elke A. Rundensteiner,Richard D. Sisson Jr.
Elke Achtert,Alexey Pryakhin
Elke Achtert,Arthur Zimek
Elke Achtert,Christian Böhm
Elke Achtert,Dominik Schwald
Elke Achtert,Ina Müller-Gorman
Elke Achtert,Matthias Renz
Elke Achtert,Matthias Schubert
Elke Achtert,Peer Kröger
Elke Achtert,Peter Kunath
Ella Bingham,Aristides Gionis
Ella Bingham,Heikki Mannila
Ella Bingham,Heli Hiisilä
Ella Bingham,Niina Haiminen
Elsa Loekito,James Bailey 0001
Emanuele Olivetti,Paolo Avesani
Emanuele Santos,Carlos Eduardo Scheidegger
Emanuele Santos,Cláudio T. Silva
Emanuele Santos,Huy T. Vo
Emine Yilmaz,Javed A. Aslam
Emma Bowring,David V. Pynadath
Emma Bowring,Jonathan P. Pearce
Emma Bowring,Makoto Yokoo
Emma Bowring,Paul Scerri
Emma Bowring,Pradeep Varakantham
Emmanuel Prados,Christophe Lenglet
Emmanuel Prados,Nicolas Wotawa
Emmanuel Prados,Olivier D. Faugeras
Emmanuel Prados,Rachid Deriche
Emmanuel Prados,Stefano Soatto
Emrah Akin Sisbot,Raja Chatila 0001
Emre Velipasaoglu,Jan O. Pedersen 0001
Engin Kirda,Christopher Krügel
Engin Kirda,Nenad Jovanovic
Enrico Franconi,Sergio Tessaris
Enrico Grosso,Massimo Tistarelli
Enrico Motta,Victoria S. Uren
Enrico Pontelli,Phan Huy Tu
Enrico Pontelli,Tran Cao Son
Enrico Ronchetti,Fabio Grandi 0001
Enrico Ronchetti,Maria Rita Scalas
Enrico Ronchetti,Paolo Tiberio
Enzo Mumolo,Massimiliano Nolich
Eren Manavoglu,Jia Li 0001
Ergin Elmacioglu,Jian Pei
Eric A. Brewer,Kentaro Toyama
Eric A. Hoffman,Gary E. Christensen
Eric Bae,James Bailey 0001
Eric Bouillet,Philip S. Yu
Eric Brill,Robert Ragno
Eric Brill,Susan T. Dumais
Eric Chu,Vivek R. Narasayya
Eric D. Miller,Lee E. Weiss
Eric D. Miller,Phil G. Campbell
Eric D. Miller,Takeo Kanade
Eric M. H. Lee,Keith C. C. Chan
Eric N. Mortensen,Jin Jia
Eric N. Mortensen,Linda G. Shapiro
Eric N. Mortensen,Thomas G. Dietterich
Eric P. Xing,Christos Faloutsos
Eric P. Xing,Kyung-Ah Sohn
Eric P. Xing,Michael I. Jordan
Eric P. Xing,Yee Whye Teh
Eric Perkins,Abraham Heifets
Eric Perkins,Martha Mercaldi
Eric SanJuan,Fidelia Ibekwe-Sanjuan
Eric Sodomka,John Collins
Eric Sodomka,Maria L. Gini
Eric Wiewiora,John Langford 0001
Eric Wiewiora,Michael L. Littman
Erich M. Nahum,Adam Wierman
Erick Delage,Andrew Y. Ng
Erik B. Sudderth,Alan S. Willsky
Erik B. Sudderth,Antonio Torralba 0001
Erik B. Sudderth,William T. Freeman
Erik Meijer 0001,Brian Beckman
Erik Meijer 0001,Gavin M. Bierman
Erik Murphy-Chutorian,Jochen Triesch
Erik Zeitler,Tore Risch
Erin Shaw,Eduard H. Hovy
Erman Balcik,Cihan Kaynak
Erman Balcik,Onur M. Vursavas
Esther Ge,Yue Xu 0001
Esther Ryvkina,Mitch Cherniack
Esther Ryvkina,Stanley B. Zdonik
Ethan Eade,Tom Drummond
Etienne Cuvelier,Monique Noirhomme-Fraiture
Etienne Grossmann,David Nistér
Etienne Grossmann,Eun-Joo Lee
Etienne Grossmann,Henrik Stewénius
Etienne Grossmann,Peter Hislop
Eugene Agichtein,Eric Brill
Eugene Agichtein,Luis Gravano
Eugene Agichtein,Robert Ragno
Eugene Agichtein,Susan T. Dumais
Eugene Charniak,David McClosky
Eugene Charniak,Mark Johnson 0001
Eugene Inseok Chong,George Eadon
Eugene Shih,Hari Balakrishnan
Eugene Shih,Samuel Madden
Eugene Shih,Yang Zhang
Eun-Joo Lee,David Nistér
Eun-Joo Lee,Henrik Stewénius
Eun-Joo Lee,Peter Hislop
Evan Hoke,Christos Faloutsos
Evan Kirshenbaum,Jaap Suermondt
Evangelos Dellis,Akrivi Vlachou
Evangelos Dellis,Bernhard Seeger
Evangelos Dellis,Ilya Vladimirskiy
Evangelos Dellis,Yannis Theodoridis
Evangelos Kanoulas,Tian Xia
Evangelos Kanoulas,Yang Du
Evangelos Markakis,Adam Meyerson
Evangelos Markakis,Anton J. Kleywegt
Evangelos Markakis,David Kempe 0001
Evangelos Markakis,Sonal Jain
Eve M. Schooler,Abraham Bachrach
Eve M. Schooler,Alex Newman
Eveline Hoekx,Jan Van den Bussche
Evgeni Begelfor,Michael Werman
Evgeniy Gabrilovich,Shaul Markovitch
Evgeny Zolin,Andrey Bovykin
Evgeny Zolin,Ian Horrocks
Evgeny Zolin,Robert Stevens 0001
Evgeny Zolin,Ulrike Sattler
Eyal Amir,Dan Roth
Eyal Oren,John G. Breslin
Eyal Oren,Paavo Kotinurmi
Eyal Oren,Stefan Decker
Eyke Hüllermeier,Andreas Nürnberger
Eytan Adar,Michael A. S. Potts
Eytan Adar,Rosie Jones
Fabian H. Sinz,Jason Weston
Fabian H. Sinz,Léon Bottou
Fabian H. Sinz,Vladimir Vapnik
Fabian M. Suchanek,Georgiana Ifrim
Fabian M. Suchanek,Gerhard Weikum
Fabian Mörchen,Alfred Ultsch
Fabian Mörchen,Ingo Mierswa
Fabian Probst,Barbara Thönssen
Fabien Dekeyser,Patrick Sayd
Fabien Torre,Olivier Bousquet
Fabio Aiolli,Alessandro Moschitti
Fabio Aiolli,Alessandro Sperduti
Fabio Aiolli,Giovanni Da San Martino
Fabio Crestani,Monica Landoni
Fabio Grandi 0001,Maria Rita Scalas
Fabrice Estievenart,Jean-Luc Hainaut
Fabrice Estievenart,Philippe Thiran
Fabrice Guillet,Henri Briand
Fabrizio Luccio,Giovanni Manzini
Facundo Bromberg,Dimitris Margaritis 0001
Fadi Yamout,John Tait
Fadi Yamout,Michael P. Oakes
Faiz Currim,Sabah Currim
Fakhri Karray,Mohamed S. Kamel
Falk Scholer,Seyed M. M. Tahaghoghi
Fan Yang 0002,Alan J. Demers
Fan Yang 0002,Johannes Gehrke
Fan Zhang,Liang Mong Koh
Fan Zhang,Yang Mo Yoo
Fang Liu 0019,Clement T. Yu
Fang Tang,Lynne E. Parker
Fang Wen,Ying-Qing Xu
Farhad Mostowfi,Farshad Fotouhi
Farookh Khadeer Hussain,Elizabeth Chang 0001
Farzin Maghoul,Ravi Kumar 0001
Faten Khalil,Hua Wang
Fatih Emekçi,Amr El Abbadi
Fatih Emekçi,Aziz Gulbeden
Fatih Porikli,Peter Meer
Fatma Özcan,Matthias Nicola
Faustino J. Gomez,Jürgen Schmidhuber
Faustino J. Gomez,Risto Miikkulainen
Fazli Can,Cihan Kaynak
Fazli Can,Erman Balcik
Fazli Can,Onur M. Vursavas
Fazli Can,Seyit Kocberber
Federica Mandreoli,Enrico Ronchetti
Federica Mandreoli,Fabio Grandi 0001
Federica Mandreoli,Maria Rita Scalas
Federica Mandreoli,Paolo Tiberio
Federica Mandreoli,Riccardo Martoglia
Federica Paci,Elisa Bertino
Federico Heras,Javier Larrosa
Federico Michele Facca,Florian Daniel
Fedja Hadzic,Elizabeth Chang 0001
Fedja Hadzic,Henry Tan
Fedja Hadzic,Ling Feng
Fei Luo,Juan Liu
Fei Tony Liu,Kai Ming Ting
Fei Wang 0001,Helen C. Shen
Fei Wang 0001,Sheng Ma
Fei Wang 0001,Tao Li 0001
Fei Wang 0002,Anand Rangarajan 0001
Fei Wang 0002,Baba C. Vemuri
Fei Wu 0011,Wei-Ying Ma
Fei Yan 0001,Alexey Kostin
Fei Yan 0001,Josef Kittler
Fei Yan 0001,William J. Christmas
Fei Zheng 0001,Geoffrey I. Webb
Felix A. Fischer,Yoav Shoham
Felix A. Wichmann,Bernhard Schölkopf
Felix A. Wichmann,Matthias O. Franz
Felix Brandt 0001,Felix A. Fischer
Felix Brandt 0001,Yoav Shoham
Felix Naumann,Melanie Weis
Felix Naumann,Yao Wu
Felix V. Agakov,John Cavazos
Felix V. Agakov,John Thomson
Felix V. Agakov,Michael F. P. O'Boyle
Feng Cao,Martin Ester
Feng Ge,Song Wang
Feng Han 0002,Harpreet S. Sawhney
Feng Han 0002,Rakesh Kumar 0001
Feng Jing,Wei-Ying Ma
Feng Kang,Rahul Sukthankar
Feng Kang,Rong Jin
Feng Shao,Fan Yang 0002
Fergus Toolan,John Dunnion
Fergus Toolan,Rem W. Collier
Fernanda Araujo Baião,Marta Mattoso
Fernanda Araujo Baião,Vanessa P. Braganholo
Fernando De la Torre,Simon Baker
Fernando De la Torre,Takeo Kanade
Fernando Diaz 0001,Donald Metzler
Fernando Mourão,Paulo B. Góes
Fernando Mourão,Wagner Meira Jr.
Fernando Ortiz-Rodríguez,Boris Villazón-Terrazas
Fernando Pereira 0003,Naftali Tishby
Filip Radlinski,Susan T. Dumais
Filip Radlinski,Thorsten Joachims
Filippo Furfaro,Cristina Sirangelo
Filippo Furfaro,Francesco Parisi
Filippo Furfaro,Giuseppe M. Mazzeo
Flavian Vasile,Adrian Silvescu
Flip Korn,Wei Wang 0011
Florent Monay,Daniel Gatica-Perez
Florent Monay,Pedro Quelhas
Florent Monay,Samy Bengio
Florent Ségonne,Bruce Fischl
Florent Ségonne,Polina Golland
Florent Ségonne,Randy L. Buckner
Florent Ségonne,Rudolph Pienaar
Florentin Wörgötter,Norbert Krüger
Florian Busch,Peter Biber
Florian Busch,Wolfgang Straßer
Florian Verhein,Sanjay Chawla
Florin Rusu,Alin Dobra
Floris Geerts,Anastasios Kementsietsidis
Floris Geerts,Diego Milano
Fosca Giannotti,Claudio Lucchese
Fosca Giannotti,Dino Pedreschi
Fosca Giannotti,Mirco Nanni
Fosca Giannotti,Raffaele Perego 0001
Fosca Giannotti,Roberto Trasarti
Fosca Giannotti,Salvatore Orlando 0001
Foto N. Afrati,Manolis Gergatsoulis
Foto N. Afrati,Rada Chirkova
Francesco Bonchi,Claudio Lucchese
Francesco Bonchi,Fosca Giannotti
Francesco Bonchi,Raffaele Perego 0001
Francesco Bonchi,Roberto Trasarti
Francesco Bonchi,Salvatore Orlando 0001
Francesco Orabona,Giorgio Metta
Francesco Orabona,Giulio Sandini
Francisco Azuaje,Alban Chesneau
Francisco Azuaje,Olivier Bodenreider
Francisco J. Estrada,Allan D. Jepson
Francisco J. Estrada,James H. Elder
Francisco M. Couto,Mário J. Silva
Francisco M. Couto,Pedro Coutinho
Francisco Pereira,Geoffrey J. Gordon
Francisco Perez-Sorrosal,Marta Patiño-Martínez
Francisco Perez-Sorrosal,Ricardo Jiménez-Peris
Francisco Pérez,Juan de Lara
Franco Salvetti,James H. Martin
Franco Salvetti,Mark Liberman
Frank DiMaio,Jude W. Shavlik
Frank Doherty,Arthur Kressner
Frank Jäkel,Carl Edward Rasmussen
Frank K. H. A. Dehne,Todd Eavis
Frank Neven,Dieter Van de Craen
Frank Neven,Karl Tuyls
Frank Neven,Thomas Schwentick
Frank Smadja,Frank van Harmelen
Frans Adriaans,Jaap Kamps
Frans Adriaans,Maarten de Rijke
Franz Faerber,Laura M. Haas
François Bry,Andreas Schroeder
François Bry,Benedikt Linse
François Bry,Michael Eckert
François Bry,Tim Furche
François Chaumette,Joaquim Salvi
François Denis,Christophe Nicolas Magnan
François Denis,Liva Ralaivola
François Fleuret,Pascal Fua
François Fouss,Alain Pirotte 0001
François Fouss,Marco Saerens
François Laviolette,Alexandre Lacasse
François Laviolette,Patrick Gallinari
François Michaud,Dominic Létourneau
François Michaud,Eric Beaudry
François Michaud,Maxime Fréchette
François Pacull,Gabriela Csurka
François Trousset,Maguelonne Teisseire
Frederic Brehm,Azhar A. Sufi
Frederic Brehm,Eduardo Gudis
Frederic Brehm,James Marakowitz
Frederic Brehm,James Montante
Frederic Brehm,Michael R. Piacentino
Frederic Devernay,Diana Mateus
Frederic Devernay,Matthieu Guilbert
Frederic Majer,Alexander Brändle
Frederick Heckel,William D. Smart
Frederick Reiss,Joseph M. Hellerstein
Fredrik Kahl,Magnus Oskarsson
Fredrik Olsson,Jussi Karlgren
Fredrik Olsson,Magnus Sahlgren
Fredrik Olsson,Martin Svensson
Fredrik Olsson,Preben Hansen
Fredrik Olsson,Rickard Cöster
Frédéric Koriche,Barry O'Sullivan
Fu Jie Huang,Yann LeCun
Gabriel J. Brostow,Roberto Cipolla
Gabriel Peyré,Laurent D. Cohen
Gabriel Pui Cheong Fung,David W. Cheung
Gabriel Pui Cheong Fung,Huan Liu 0001
Gabriel Pui Cheong Fung,Jeffrey Xu Yu
Gabriela Moise,Jörg Sander 0001
Gabriela Moise,Martin Ester
Gabriela Ruberg,Fernanda Araujo Baião
Gabriela Ruberg,Marta Mattoso
Gabriela Ruberg,Vanessa P. Braganholo
Gady Agam,David A. Grossman
Gady Agam,David D. Lewis
Gady Agam,Ellen M. Voorhees
Gady Agam,Jefferson Heard
Gady Agam,Ophir Frieder
Gady Agam,Shlomo Argamon
Gail E. Kaiser,Salvatore J. Stolfo
Gal A. Kaminka,Amnon Meisels
Gal A. Kaminka,Sarit Kraus
Gal A. Kaminka,Yehuda Elmaliach
Gal Chechik,Fernando Pereira 0003
Gal Chechik,Naftali Tishby
Gal Elidan,Daphne Koller
Galileo Mark S. Namata Jr.,Christopher P. Diehl
Galileo Mark S. Namata Jr.,Lise Getoor
Ganesh Ramakrishnan,Sumit Negi
Ganesh Sundaramoorthi,Andrea Mennucci
Ganesh Sundaramoorthi,Anthony J. Yezzi
Ganesh Sundaramoorthi,Jeremy D. Jackson
Gang Chen 0001,Chun Chen
Gang Gou,Maxim Kormilitsin
Gang Gou,Rada Chirkova
Gang Hua 0001,Ting Yu
Gang Hua 0001,Ying Wu
Gang Kou,Yi Peng 0001
Gang Kou,Yong Shi 0001
Gang Li,Steven W. Zucker
Gang Luo 0001,Jeffrey F. Naughton
Gang Luo 0001,Philip S. Yu
Gang Wang,Fei-Fei Li 0001
Gang Wang,Ye Zhang
Gang Wang 0004,Frederick H. Lochovsky
Gang Wang 0004,Tao Chen
Gang Wu 0005,Amir M. Rahimi
Gang Wu 0005,Christopher J. Hughes
Gang Wu 0005,Edward Y. Chang
Gang Wu 0005,Yuan-Fang Wang
Gao Cong,Anastasios Kementsietsidis
Gao Cong,Floris Geerts
Gareth J. F. Jones,Alan F. Smeaton
Gareth J. F. Jones,Noel E. O'Connor
Gareth J. F. Jones,Sorin Sav
Gary A. Atkinson,Edwin R. Hancock
Gary Benson,George Kollios
Gautam Biswas,Douglas C. Schmidt
Gautam Das 0001,Dimitrios Gunopulos
Gautam Das 0001,Dimitris Tsirogiannis
Gautam Das 0001,Heikki Mannila
Gautam Das 0001,Nick Koudas
Gautam Das 0005,Anupam Joshi
Geert Jan Bex,Frank Neven
Geert Jan Bex,Karl Tuyls
Geert Jan Bex,Thomas Schwentick
Geetha Jagannathan,Krishnan Pillaipakkamnatt
Geetha Jagannathan,Rebecca N. Wright
Gemma C. Garriga,Nada Lavrac
Gemma C. Garriga,Petra Kralj
Gene Yu,George Wolberg
Gennaro Bruno,Christine Collet
Gennaro Bruno,Genoveva Vargas-Solar
Gennaro Iaccarino,Delfina Malandrino
Gennaro Iaccarino,Marco Del Percio
Gennaro Iaccarino,Vittorio Scarano
Geoff Skinner,Elizabeth Chang 0001
Geoff Skinner,Song Han 0004
Geoffrey Cross,Andrew Blake 0001
Geoffrey Cross,Vladimir Kolmogorov
Geoffrey I. Webb,Damien Brain
Geoffrey I. Webb,Janice R. Boughton
Geoffrey I. Webb,Jesús Cerquides
Geoffrey I. Webb,Kai Ming Ting
Geoffrey I. Webb,Kevin B. Korb
Georg Gottlob,Alan Nash
Georg Gottlob,Fang Wei 0001
Georg Gottlob,Reinhard Pichler
George A. Mihaila,Christian A. Lang
George A. Mihaila,Themis Palpanas
George B. Davis,Tuomas Sandholm
George Bebis,Ali Erol
George Bebis,Mircea Nicolescu
George Bebis,Ronald Miller
George Dimitri Konidaris,Andrew G. Barto
George Ferizis,Peter Bailey
George Forman,Evan Kirshenbaum
George Forman,Jaap Suermondt
George H. L. Fletcher,Catharine M. Wyss
George Karypis,John Riedl
George Kollios,Azer Bestavros
George Kollios,Leonid Reyzin
George Pallis 0001,Antonis Sidiropoulos
George Pallis 0001,Athena Vakali
George Pallis 0001,Dimitrios Katsaros 0001
George Pallis 0001,Konstantinos Stamos
George Pallis 0001,Yannis Manolopoulos
George Papamarkos,Peter T. Wood
George T. Duncan,Rema Padman
George V. Moustakides,Vassilios S. Verykios
George Vogiatzis,Carlos Hernández 0002
George Vogiatzis,Roberto Cipolla
Georgi I. Nalbantov,Jan C. Bioch
Georgi I. Nalbantov,Patrick J. F. Groenen
Georgia Koutrika,Alkis Simitsis
Georgia Koutrika,Yannis E. Ioannidis
Georgiana Ifrim,Gerhard Weikum
Georgina Ramírez,Arjen P. de Vries
Georgina Ramírez,Thijs Westerveld
Georgios C. Litos,Georgios A. Triantafyllidis
Georgios C. Litos,Xenophon Zabulis
Gerald Quirchmayr,Markus Stumptner
Gerald Tesauro,Mohamed N. Bennani
Gerald Tesauro,Nicholas K. Jong
Gereon Frahling,Alberto Marchetti-Spaccamela
Gereon Frahling,Christian Sohler
Gereon Frahling,Stefano Leonardi
