Source,Target
César A. Galindo-Legaria,Florian Waas
César Ferri,José Hernández-Orallo
César Ferri,Miguel A. Salido
César Ferri,Peter A. Flach
Daisuke Ikeda,Yasuhiro Yamada
Damian Eads,Don R. Hush
Damian Eads,James Theiler
Damien Ernst,Louis Wehenkel
Damien Ernst,Pierre Geurts
Damien K. Fisher,Franky Lam
Damien K. Fisher,Raymond K. Wong 0001
Damien K. Fisher,William M. Shui
Dan I. Moldovan,Christine Clark
Dan Klein,Christopher D. Manning
Dan Olteanu,François Bry
Dan Olteanu,Tobias Kiesling
Dan Suciu,Alon Y. Halevy
Dan Suciu,Igor Tatarinov
Dan Wu,Bijan Parsia
Dan Wu,Dana S. Nau
Dan Wu,Evren Sirin
Dan Wu,James A. Hendler
Dana S. Nau,Bijan Parsia
Daniel A. Keim,Alejandro P. Buchmann
Daniel A. Keim,Christian Panse
Daniel A. Keim,Markus Wawryniuk
Daniel A. Keim,Mike Sips
Daniel A. Keim,Stephen C. North
Daniel Barbará,Carlotta Domeniconi
Daniel Barbará,Ning Kang 0009
Daniel Barbará,Yong Ye
Daniel DeMenthon,Hanan Samet
Daniel F. Huber,Martial Hebert
Daniel F. Lieuwen,Arnaud Sahuguet
Daniel F. Lieuwen,Avinash Vyas
Daniel F. Lieuwen,Peter F. Patel-Schneider
Daniel Faith,David C. Han
Daniel Faith,Dung N. Lam
Daniel Faith,Karen Fullam
Daniel Faith,Marcelo M. Vanzin
Daniel Faith,Ryan McKay
Daniel Faith,Thomas J. Graser
Daniel Gruhl,Andrew Tomkins
Daniel Gruhl,Jason Y. Zien
Daniel Gruhl,John A. Tomlin
Daniel Gruhl,Ramanathan V. Guha
Daniel Gruhl,Tapas Kanungo
Daniel Hammarin,Achim J. Lilienthal
Daniel Hammarin,Linus Goranson
Daniel Hammarin,Tom Duckett
Daniel Heesch,Stefan M. Rüger
Daniel J. Abadi,Alex Rasin
Daniel J. Abadi,Christian Convey
Daniel J. Abadi,Donald Carney
Daniel J. Abadi,Eduardo F. Galvez
Daniel J. Abadi,Michael Stonebraker
Daniel J. Abadi,Mitch Cherniack
Daniel J. Abadi,Stanley B. Zdonik
Daniel J. Abadi,Ying Xing
Daniel J. Mandell,Sheila A. McIlraith
Daniel Jubin,Dorothea Wiesmann
Daniel Jubin,Hugo E. Rothuizen
Daniel Jubin,Mark A. Lantz
Daniel Jubin,Peter Vettiger
Daniel Jubin,Richard Stutz
Daniel Jubin,Walter Häberle
Daniel Kifer,Cristian Bucila
Daniel Kifer,Johannes Gehrke
Daniel Kifer,Walker M. White
Daniel L. Silver,Peter McCracken
Daniel Martinec,Tomás Pajdla
Daniel Oberle,Boris Motik
Daniel Oberle,Steffen Staab
Daniel S. Bernstein,Lev Finkelstein
Daniel S. Bernstein,Shlomo Zilberstein
Daniel S. Weld,Corin R. Anderson
Daniel S. Weld,Krzysztof Gajos
Daniel S. Weld,Oren Etzioni
Daniel S. Weld,Pedro M. Domingos
Daniel S. Weld,Steven A. Wolfman
Daniel S. Weld,Tessa A. Lau
Daniel Scharstein,Richard Szeliski
Daniel Vladusic,Ivan Bratko
Daniel Wessling,Helge J. Ritter
Daniela Florescu,Arvind Sundararajan
Daniela Florescu,Chris Hillery
Daniela Florescu,Donald Kossmann
Daniela Florescu,Fabio Riccardi
Daniela Florescu,Michael J. Carey 0001
Daniela Florescu,Paul Lucas
Daniela Florescu,Till Westmann
Daniela Nicklas,Matthias Großmann
Daniela Nicklas,Thomas Schwarz
Daniele Braga,Alessandro Campi
Daniele Braga,Enrico Augurusa
Daniele Braga,Stefano Ceri
Daniele Frosali,Franco Scarselli
Daniele Frosali,Marco Gori
Daniele Frosali,Markus Hagenbuchner
Daphne Koller,Ben Wegbreit
Daphne Koller,Chris Gearhart
Daphne Koller,Neal Kanodia
Dario Massarin,Enrico Pagello
Dario Massarin,Enrico Ros
Darius Burschka,Gregory D. Hager
Darya Chudova,Eric Mjolsness
Darya Chudova,Scott Gaffney
David A. Cohen,Andrei A. Krokhin
David A. Cohen,Martin C. Cooper
David A. Cohen,Peter Jeavons 0001
David A. Evans 0001,David A. Hull
David A. Evans 0001,Jeffrey Bennett
David A. Grossman,Ophir Frieder
David A. Grossman,Ratko Orlandic
David Allen,Adnan Darwiche
David B. Lomet,Mark R. Tuttle
David Beymer,Myron Flickner
David C. Han,Dung N. Lam
David C. Han,Marcelo M. Vanzin
David C. Han,Ryan McKay
David Carmel,Aya Soffer
David Carmel,Jason Y. Zien
David Carmel,Matan Mandelbrod
David Carmel,Michael Herscovici
David Clifford Wilson,Edward A. Geiser
David Cohn,Jeff G. Schneider
David D. Jensen,Brian Gallagher
David D. Jensen,Hannah Blau
David D. Jensen,Jennifer Neville
David D. Jensen,Lisa Friedland
David D. Jensen,Matthew J. Rattigan
David D. Jensen,Michael Hay
David DeHaan,David Toman
David DeHaan,Mariano P. Consens
David Demirdjian,Trevor Darrell
David E. Losada,Alvaro Barreiro
David G. Deschenes,David B. Lewanda
David Gibson,Andrew Tomkins
David Gibson,Daniel Gruhl
David Gibson,Jason Y. Zien
David Gibson,John A. Tomlin
David Gibson,Ramanathan V. Guha
David Gibson,Tapas Kanungo
David Guillamet,Jordi Vitrià
David Guthrie,Yorick Wilks
David Huynh,David R. Karger
David Huynh,Dennis Quan
David Isern,Antonio Moreno
David Isern,Antonis C. Kokossis
David Isern,David Riaño 0001
David Isern,Laureano Jiménez
David J. Harper,Ivan Koychev
David J. Harper,Sun Yixing
David Johnson 0004,Jacobus E. van der Merwe
David Johnson 0004,Jia Wang
David Johnson 0004,Oliver Spatscheck
David Kauchak,Charles Elkan
David Kempe 0001,Jon M. Kleinberg
David Kempe 0001,Éva Tardos
David Kortenkamp,Carroll Thronesbery
David Kortenkamp,Cheryl E. Martin
David Kortenkamp,Tod Milam
David L. Page,Andreas F. Koschan
David Liben-Nowell,Jon M. Kleinberg
David Littau,Daniel Boley
David M. Blei,Michael I. Jordan
David M. Fram,June S. Almenoff
David M. Fram,William DuMouchel
David M. Pennock,Lyle H. Ungar
David Minnen,Irfan A. Essa
David Minnen,Thad Starner
David Neistadt,Peter Grimm
David P. Enot,Ross D. King
David Pardoe,Peter Stone
David Pinto,Andrew McCallum
David Pinto,Xing Wei
David R. Karger,David Huynh
David Richie,Boyd Gatlin
David Richie,David S. Thompson
David Richie,John Wilkins
David S. Edwin,Chong Jin Ong
David S. Edwin,Han Tong Loh
David S. Edwin,Jonathan Y. K. Lim
David S. Edwin,Rakesh Menon
David S. Munro,Ronald Morrison
David S. Munro,Stuart J. Norcross
David S. Munro,Travis Olds
David S. Thompson,Boyd Gatlin
David S. Thompson,John Wilkins
David Scot Taylor,Peter Widmayer
David T. Liu,Devesh Parekh
David T. Liu,Michael J. Franklin
David Thoenen,Joseph L. Hellerstein
David Thoenen,Sheng Ma
David Toman,Mariano P. Consens
David Tschumperlé,Rachid Deriche
David V. Pynadath,Stacy Marsella
David W. Cheung,Chi-Yuen Ng
David W. Cheung,Eric Lo 0001
David W. Cheung,Michael K. Ng
David W. Cheung,Thomas Lee
David W. Cheung,Wang Lian
David Wingate,Kevin D. Seppi
Davide Carboni,Andrea Piras
Davide Carboni,Gavino Paddeu
Davide Carboni,Stefano Sanna
Davide Carboni,Sylvain Giroux
Deborah L. McGuinness,Paulo Pinheiro da Silva
Debra Schreckenghost,Carroll Thronesbery
Debra Schreckenghost,Cheryl E. Martin
Debra Schreckenghost,David Kortenkamp
Debra Schreckenghost,Tod Milam
Deepak Goyal,Marcus Fontoura
Deepak Goyal,Vanja Josifovski
Deepak Kulkarni,Yao Wang
Deepak Verma,Stani Vlasseva
Delfina Malandrino,Alberto Negro
Delfina Malandrino,Vittorio Scarano
Deng Cai 0001,Wei-Ying Ma
Deniz Erdogmus,José Carlos Príncipe
Deniz Erdogmus,Kenneth E. Hild II
Deniz Erdogmus,Torbjørn Eltoft
Dennis DeCoste,Dominic Mazzoni
Dennis Fetterly,Janet L. Wiener
Dennis Fetterly,Marc Najork
Dennis Fetterly,Mark S. Manasse
Dennis Quan,David Huynh
Dennis Quan,David R. Karger
Dennis Reidsma,Peter Wittenburg
Dennis Reidsma,Yorick Wilks
Derry O'Sullivan,Barry Smyth
Derry O'Sullivan,David C. Wilson
Deva Ramanan,David A. Forsyth
Diane Kelly 0001,Colleen Cool
Diane Kelly 0001,Gheorghe Muresan
Diane Kelly 0001,Ja-Young Kim
Didier Dubois,Henri Prade
Diego Calvanese,Giuseppe De Giacomo
Diego Calvanese,Maurizio Lenzerini
Diego Calvanese,Moshe Y. Vardi
Dieter Fox,Jeffrey Hightower
Dimitra Farmakiotou,Georgios Paliouras
Dimitra Farmakiotou,Konstantinos Stamatakis
Dimitra Farmakiotou,Vangelis Karkaletsis
Dimitrios Gunopulos,Eamonn J. Keogh
Dimitrios Gunopulos,Michail Vlachos
Dimitrios Gunopulos,Nick Koudas
Dimitris N. Metaxas,Dimitris Samaras
Dimitris N. Metaxas,John Oliensis
Dimitris Papadias,Bernhard Seeger
Dimitris Papadias,Dik Lun Lee
Dimitris Papadias,Greg Fu
Dimitris Papadias,Jun Zhang 0005
Dimitris Papadias,Nikos Mamoulis
Dimitris Plexousakis,Michel Scholl
Dimitris Plexousakis,Sotirios Tourtounis
Dimitris Samaras,John Oliensis
Dirk Hähnel,Sebastian Thrun
Dirk Hähnel,Wolfram Burgard
Dirk Schulz 0001,Dieter Fox
Dirk Schulz 0001,Jeffrey Hightower
Divya Bhadoria,Steven Eschrich
Djamel A. Zighed,Gilbert Ritschard
Djamel A. Zighed,Walid Erray
Dmitri A. Dolgov,Edmund H. Durfee
Dmitri V. Kalashnikov,Sunil Prabhakar
Dmitriy Fradkin,David Madigan
Dmitry Pavlov,David M. Pennock
Dmitry Pavlov,Lyle H. Ungar
Doina Caragea,Adrian Silvescu
Doina Caragea,Dianne Cook
Doina Caragea,Jaime Reinoso
Domenico Lembo,Riccardo Rosati
Dominik Auf der Maur,Luc Van Gool
Dominik Auf der Maur,Maarten Vergauwen
Dominik Auf der Maur,Rupert Paget
Dominik Lübbers,Matthias Jarke
Dominik Lübbers,Udo Grimmer
Don R. Hush,James Theiler
Donald B. Faatz,Jeffrey Hoyt
Donald B. Faatz,Todd Cornett
Donald Carney,Alex Rasin
Donald Carney,Christian Convey
Donald Carney,Eduardo F. Galvez
Donald Carney,Michael Stonebraker
Donald Carney,Mitch Cherniack
Donald Carney,Stanley B. Zdonik
Donald Carney,Ying Xing
Donald Kossmann,Arvind Sundararajan
Donald Kossmann,Fabio Riccardi
Donald Kossmann,Michael J. Carey 0001
Donald Kossmann,Paul Lucas
Donald Kossmann,Till Westmann
Dong Xin,Benjamin W. Wah
Donovan Artz,Maxim Peysakhov
Donovan Artz,William C. Regli
Dorian Suc,Daniel Vladusic
Dorian Suc,Ivan Bratko
Doron Blatt,Alfred O. Hero III
Doron Cohen,Aya Soffer
Doron Cohen,Michael Herscovici
Doron Cohen,Michal Jacovi
Doron Cohen,Noga Meshulam
Doron Cohen,Vladimir Soroka
Doug Mewhort,Keith Hatchard
Douglas H. Fisher,Alexander R. Statnikov
Douglas H. Fisher,Constantin F. Aliferis
Douglas H. Fisher,Ioannis Tsamardinos
Douglas H. Fisher,Paul H. King
Douglas R. Hundley,Michael J. Kirby
Douglas W. Oard,Michael Nossal
Douglas W. Oard,Rahul Bhagat
Dragoljub Pokrajac,Zoran Obradovic
Dragomir R. Radev,Daniel Tam
Dries Heytens,Ann Nowé
Dries Heytens,Bernard Manderick
Du Q. Huynh,Quan Z. Sheng
Dung N. Lam,Marcelo M. Vanzin
Dung N. Lam,Ryan McKay
Dwayne Nelson,Thomas Truong
Eamonn J. Keogh,Jessica Lin 0001
Eamonn J. Keogh,Stefano Lonardi
Eamonn J. Keogh,Wagner Truppel
Edith Cohen,Martin Strauss 0001
Edmond HaoCun Wu,Michael K. Ng
Eduardo F. Galvez,Alex Rasin
Eduardo F. Galvez,Michael J. Franklin
Eduardo F. Galvez,Michael Stonebraker
Eduardo F. Galvez,Stanley B. Zdonik
Eduardo F. Galvez,Ying Xing
Edward A. Fox,Aaron Krowne
Edward A. Fox,Kate McDevitt
Edward A. Fox,Lillian N. Cassel
Edward A. Fox,Manuel A. Pérez-Quiñones
Edward A. Fox,Marcos André Gonçalves
Edward A. Fox,Ming Luo 0001
Edward A. Fox,Ryan Richardson
Edward Cutrell,Daniel C. Robbins
Edward Cutrell,Gavin Jancke
Edward Cutrell,Jonathan J. Cadiz
Edward Cutrell,Raman Sarin
Edward Harrington,John C. Platt
Edward Harrington,Jyrki Kivinen
Edward Harrington,Ralf Herbrich
Edward Harrington,Robert C. Williamson
Edward Hung,Lise Getoor
Edward Omiecinski,Michael H. Böhlen
Edward Y. Chang,Klaus E. Schauser
Edwin O. Heierman III,Diane J. Cook
Eero Hyvönen,Antti J. Hätinen
Eero Hyvönen,Avril Styrman
Eero Hyvönen,Kim Viljanen
Eero Hyvönen,Suvi Kettula
Eero Hyvönen,Vilho Raatikka
Ehud Reiter,Jim Hunter
Ehud Reiter,Jin Yu
Eibe Frank,Bernhard Pfahringer
Eibe Frank,Mark A. Hall
Einat Amitay,Aya Soffer
Einat Amitay,David C. Smith
Einat Amitay,Rani Nelken
Einat Amitay,Ron Sivan
Einat Amitay,Wayne Niblack
Elena Baralis,Paolo Garza
Eleni Christopoulou,Athanasios K. Tsakalidis
Eleni Christopoulou,Athanasios Psaras-Chatzigeorgiou
Eleni Christopoulou,Christos Makris
Eleni Christopoulou,Evangelos Sakkopoulos
Eleni Christopoulou,John D. Garofalakis
Eleni Christopoulou,Yannis Panagis
Elias Pampalk,Gerhard Widmer
Elias Pampalk,Werner Goebl
Elizabeth Hamel,Jens Stankiewitz
Elizabeth Hamel,Tuong C. Truong
Elizabeth Owen Bratt,Heather Pon-Barry
Elizabeth Owen Bratt,Stanley Peters
Elizabeth Owen Bratt,Zack Thomsen-Gray
Ella Bingham,Heikki Mannila
Elly Winner,Manuela M. Veloso
Emanuela De Vita,Andrea Piras
Emanuela De Vita,Stefano Sanna
Emanuele Menegatti,Alberto Scarpa
Emanuele Menegatti,Dario Massarin
Emanuele Menegatti,Enrico Pagello
Emanuele Menegatti,Enrico Ros
Emi Ishida,Kazuko Kuriyama
Emi Ishida,Noriko Kando
Enrico Ros,Enrico Pagello
Enrique Alfonseca,Pilar Rodríguez 0001
Eren Manavoglu,Dmitry Pavlov
Erhard Rahm,Philip A. Bernstein
Eric C. Jensen,David A. Grossman
Eric C. Jensen,Ophir Frieder
Eric Lo 0001,Chi-Yuen Ng
Eric Lo 0001,Thomas Lee
Eric Normand,Sheila Tejada
Eric Wiewiora,Charles Elkan
Eric Wiewiora,Garrison W. Cottrell
Erik B. Sudderth,Alan S. Willsky
Erik B. Sudderth,Alexander T. Ihler
Erik B. Sudderth,William T. Freeman
Erik Duval,Maciej Macowicz
Erik Duval,Norbert Ebel
Erik Duval,Wayne Hodgins
Erik G. Miller,Christophe Chefd'Hotel
Erik Wilde,Beat Krähenmann
Erik Wilde,Kilian Stillhard
Erik Wilde,Martin Waldburger
Ernesto Di Iorio,Augusto Pucci
Ernesto Di Iorio,Marco Gori
Ernesto Di Iorio,Marco Maggini
Ernesto Di Iorio,Michelangelo Diligenti
Etienne Beauchesne,Sébastien Roy 0001
Eugene Agichtein,Luis Gravano
Eugene Nudelman,Galen Andrew
Eugene Nudelman,Jim McFadden
Eugene Nudelman,Yoav Shoham
Eugene Y. C. Wong,Alvin T. S. Chan
Eugene Y. C. Wong,Hong Va Leong
Eugenio Di Sciascio,Francesco M. Donini
Eugenio Di Sciascio,Marina Mongiello
Eva Lorenzo Iglesias,Gonzalo Navarro
Eva Lorenzo Iglesias,José R. Paramá
Evangelos Eleftheriou,Ajay Dholakia
Evangelos Eleftheriou,Bernd Gotsmann
Evangelos Eleftheriou,Christoph Hagleitner
Evangelos Eleftheriou,Daniel Jubin
Evangelos Eleftheriou,Dorothea Wiesmann
Evangelos Eleftheriou,Gerd Karl Binnig
Evangelos Eleftheriou,Giovanni Cherubini
Evangelos Eleftheriou,Hugo E. Rothuizen
Evangelos Eleftheriou,Mark A. Lantz
Evangelos Eleftheriou,Michel Despont
Evangelos Eleftheriou,Peter Bächtold
Evangelos Eleftheriou,Peter Vettiger
Evangelos Eleftheriou,Richard Stutz
Evangelos Eleftheriou,Urs Dürig
Evangelos Eleftheriou,Ute Drechsler
Evangelos Eleftheriou,Walter Häberle
Evangelos Sakkopoulos,Athanasios K. Tsakalidis
Evelyn Balfe,Jill Freyne
Evelyn Balfe,Maurice Coyle
Evelyn Balfe,Peter Briggs
Evren Sirin,Bijan Parsia
Evren Sirin,Dana S. Nau
Evren Sirin,James A. Hendler
Eyal Amir,Barbara Engelhardt
Eyal Amir,Stuart J. Russell
Eyal Amir,Tomás E. Uribe
Eyal Even-Dar,Yishay Mansour
Eytan Adar,Joshua R. Tyler
Fabiana Lorenzi,Francesco Ricci 0001
Fabien Mathieu,Laurent Viennot
Fabio Aiolli,Alessandro Sperduti
Fabio Ciravegna,David Guthrie
Fabio Ciravegna,Yorick Wilks
Fabio Crestani,Forbes Gibb
Fabio Crestani,Henrik Nottelmann
Fabio Crestani,Pietro Pala
Fabio Crestani,Xiao Mang Shou
Fabio Remondino,Li Zhang 0005
Fabio Riccardi,Arvind Sundararajan
Fabio Riccardi,Michael J. Carey 0001
Fabio Riccardi,Till Westmann
Fabrice Guillet,Henri Briand
Fabrizio Angiulli,Luigi Palopoli
Fabrizio Angiulli,Rachel Ben-Eliyahu-Zohary
Fabrizio Sebastiani 0001,Alessandro Sperduti
Fabrizio Silvestri,Paolo Palmerini
Fabrizio Silvestri,Raffaele Perego 0001
Fabrizio Silvestri,Salvatore Orlando 0001
Fabrizio Silvestri,Tiziano Fagni
Fadi A. Aloul,Igor L. Markov
Fadi A. Aloul,Karem A. Sakallah
Falk Scholer,Hugh E. Williams
Falk Scholer,Justin Zobel
Fariba Sadri,Francesca Toni
Fariba Sadri,Paolo Torroni
Fatiha Sadat,Masatoshi Yoshikawa
Fatiha Sadat,Shunsuke Uemura
Fay Huang,Reinhard Klette
Fei Chen 0002,Fiona S. L. Brinkman
Fei Chen 0002,Jennifer L. Gardy
Fei Chen 0002,Ke Wang 0001
Fei Chen 0002,Martin Ester
Fei Pan,William Perrizo
Fei Pan,Xin Hu 0002
Fei Pan,Yi Zhang
Feng Huang 0001,David Clifford Wilson
Feng Huang 0001,Edward A. Geiser
Feng Jiao,Dale Schuurmans
Feng Jiao,Stan Z. Li
Feng Pan,Anthony K. H. Tung
Feng Pan,Gao Cong
Feng Pan,Jiong Yang
Feng Pan,Mohammed Javeed Zaki
Feng Peng,Sudarshan S. Chawathe
Feng Shao,Chavdar Botev
Feng Tian,David J. DeWitt
Feng Tian,Jeffrey F. Naughton
Feng Tian,Yuan Wang
Fidel Cacheda,Carmen Guerrero
Fidel Cacheda,Victor Carneiro
Fidel Cacheda,Ángel Viña
Fien De Meulder,Bart Naudts
Filip Neven,Erik Duval
Filip Neven,Maciej Macowicz
Filip Neven,Norbert Ebel
Filippo Furfaro,Elio Masciari
Flavius Frasincar,Peter Barna
Flavius Frasincar,Richard Vdovjak
Florence d'Alché-Buc,George Siolas
Floriana Esposito,Donato Malerba
Florin Cutzu,Alex Leykin
Florin Cutzu,Riad I. Hammoud
Florin Dragan 0001,Ioana Manolescu
Florin Dragan 0001,Nicoleta Preda
Florin Dragan 0001,Tova Milo
Forbes Gibb,Fabio Crestani
Fosca Giannotti,Alessio Mazzanti
Fosca Giannotti,Dino Pedreschi
Francesca Rossi,Kristen Brent Venable
Francesca Rossi,Toby Walsh
Francesca Toni,Paolo Torroni
Francesco Bonchi,Alessio Mazzanti
Francesco Bonchi,Dino Pedreschi
Francesco Bonchi,Fosca Giannotti
Francesco M. Donini,Marina Mongiello
Francis C. Chu,Joseph Y. Halpern
Francisco Ferreira 0003,Carlos José Pereira de Lucena
Francisco Ferreira 0003,Daniel Schwabe
Franciska de Jong,Dennis Reidsma
Franciska de Jong,Peter Wittenburg
Franciska de Jong,Yorick Wilks
Francky Trichet,Mounira Harzallah
Franco Scarselli,Marco Maggini
Franco Scarselli,Markus Hagenbuchner
Frank A. Biocca,Gretchen Barbatsis
Frank A. Biocca,Yong Zhao 0006
Frank Allan Hansen,Niels Olof Bouvin
Frank Giordano,Fausto Bernardini
Frank Giordano,Hisham El-Shishiny
Frank Giordano,Karen A. Magerlein
Frank Nielsen,Richard Nock
Frank Pfenning,Brad Lisien
Frank Pfenning,Brennan Sellner
Frank Pfenning,Mary Berna
Frank Ramsak,Aris Tsois
Frank Ramsak,Nikos Karayannidis
Frank Ramsak,Robert Fenk
Frank Ramsak,Rudolf Bayer
Frank Ramsak,Volker Markl
Frank Wolter,Michael Zakharyaschev
Franky Lam,Raymond K. Wong 0001
Franky Lam,William M. Shui
Frans Coenen,Paul H. Leng
Frans Coenen,Shakil Ahmed
François Blais,Jacques Domey
François Blais,John Taylor
François Blais,Luc Cournoyer
François Blais,Marc Rioux
François Bry,Christoph Wieser
François Bry,Sebastian Schaffert
François Brémond,Monique Thonnat
François Coste,Daniel Fredouille
François Dang Ngoc,Philippe Pucheral
François Fouss,Marco Saerens
François Rivest,Doina Precup
Fred Rothganger,Cordelia Schmid
Fred Rothganger,Jean Ponce
Fred Rothganger,Svetlana Lazebnik
Frederic Dang Ngoc,Tova Milo
Frederic F. Leymarie,Benjamin B. Kimia
Frederick Reiss,Tapas Kanungo
Frédéric Dehais,Catherine Tessier
Frédéric Dehais,Laurent Chaudron
Frédéric Koriche,Joël Quinqueton
Gabriela Moise,Jörg Sander 0001
Gabriella Kazai,Jane Reid
Gabriella Kazai,Mounia Lalmas
Gail E. Kaiser,David Neistadt
Gail E. Kaiser,Peter Grimm
Galen Andrew,Jim McFadden
Galen Andrew,Yoav Shoham
Ganesh Ramesh,Mohammed Javeed Zaki
Ganesh Ramesh,William Maniatty
Gang Hua 0001,Ting Yu
Gang Luo,Curt J. Ellmann
Gang Luo,Jeffrey F. Naughton
Gang Luo,Michael Watzke
Gang Luo 0001,Curt J. Ellmann
Gang Luo 0001,Jeffrey F. Naughton
Gang Luo 0001,Michael Watzke
Gang Qian,Qiang Xue
Gang Qian,Qiang Zhu 0001
Gang Wu 0005,Edward Y. Chang
Gao Cong,Anthony K. H. Tung
Gao Cong,Jiong Yang
Gao Cong,Mohammed Javeed Zaki
Garrison W. Cottrell,Charles Elkan
Gavin Brown 0001,Jeremy L. Wyatt
Gavin Jancke,Daniel C. Robbins
Gavin Jancke,Raman Sarin
Gavino Paddeu,Andrea Piras
Gavino Paddeu,Stefano Sanna
Gavino Paddeu,Sylvain Giroux
Geert Wets,Koen Vanhoof
Gees C. Stein,John Schmiederer
Geoffrey I. Webb,Douglas A. Newlands
Geoffrey I. Webb,Shane M. Butler
Geoffrey J. Gordon,Brad Lisien
Geoffrey J. Gordon,Brennan Sellner
Geoffrey J. Gordon,Frank Pfenning
Geoffrey J. Gordon,Mary Berna
Geoffrey J. Gordon,Sebastian Thrun
Georg Gottlob,Christoph Koch 0001
Georg Gottlob,Marcus Herzog
Georg Gottlob,Reinhard Pichler
Georg Gottlob,Viktor Zigo
Georg Lausen,Martin Weber 0002
George Bebis,Ronald Miller
George Karypis,Doug Mewhort
George Karypis,Keith Hatchard
George Kollios,Vladimir Pavlovic
George Nagy,Sharad C. Seth
George Nagy,Yu Lin
George R. Barnes,Robert W. Forbes
George Samaras,Panos K. Chrysanthis
George Samaras,Paraskevas Evripidou
Georgios Paliouras,Vangelis Karkaletsis
Georgios Sigletos,Dimitra Farmakiotou
Georgios Sigletos,Georgios Paliouras
Georgios Sigletos,Konstantinos Stamatakis
Georgios Sigletos,Vangelis Karkaletsis
Gerald Häubl,Robert Price
Gerd Karl Binnig,Bernd Gotsmann
Gerd Karl Binnig,Daniel Jubin
Gerd Karl Binnig,Dorothea Wiesmann
Gerd Karl Binnig,Hugo E. Rothuizen
Gerd Karl Binnig,Mark A. Lantz
Gerd Karl Binnig,Michel Despont
Gerd Karl Binnig,Peter Vettiger
Gerd Karl Binnig,Richard Stutz
Gerd Karl Binnig,Urs Dürig
Gerd Karl Binnig,Ute Drechsler
Gerd Karl Binnig,Walter Häberle
Gerhard Brewka,Ilkka Niemelä
Gerhard Weikum,Alejandro P. Buchmann
Gerhard Weikum,Daniel A. Keim
Gerhard Weikum,Michael J. Franklin
German K. M. Cheung,Simon Baker
German K. M. Cheung,Takeo Kanade
Gheorghe Muresan,Colleen Cool
Gianfranco Doretto,Stefano Soatto
Gianluca Torta,Pietro Torasso
Gianluigi Greco,Antonella Guzzo
Gianluigi Greco,Domenico Saccà
Gianluigi Greco,Francesco Scarcello
Gianluigi Greco,Giuseppe Manco 0001
Gianni Costa,Andrea Pugliese 0001
Gianni Costa,Ioana Manolescu
Gianni Costa,Sandra D'Aguanno
Gianni Morini,Franco Scarselli
Gianni Morini,Marco Maggini
Gianni Morini,Markus Hagenbuchner
Gilbert Ritschard,Walid Erray
Gilles Richard,Mathieu Serrurier
Giordano Adami,Diego Sona
Giordano Adami,Paolo Avesani
Giorgio Maria Di Nunzio,Alessandro Micarelli
Giorgio Valentini,Thomas G. Dietterich
Giovanni Cherubini,Ajay Dholakia
Giovanni Cherubini,Bernd Gotsmann
Giovanni Cherubini,Christoph Hagleitner
Giovanni Cherubini,Daniel Jubin
Giovanni Cherubini,Dorothea Wiesmann
Giovanni Cherubini,Gerd Karl Binnig
Giovanni Cherubini,Hugo E. Rothuizen
Giovanni Cherubini,Mark A. Lantz
Giovanni Cherubini,Michel Despont
Giovanni Cherubini,Peter Vettiger
Giovanni Cherubini,Richard Stutz
Giovanni Cherubini,Urs Dürig
Giovanni Cherubini,Ute Drechsler
Giovanni Cherubini,Walter Häberle
Giovanni Semeraro,Marcello L'Abbate
Giovanni Semeraro,Marco Degemmis
Giovanni Semeraro,Pasquale Lops
Giovanni Semeraro,Ulrich Thiel
Giovanni Tummarello,Christian Morbidoni
Giovanni Tummarello,Francesco Piazza
Giuseppe De Giacomo,Maurizio Lenzerini
Giuseppe De Giacomo,Moshe Y. Vardi
Giuseppe Ielpa,Gerald Pfeifer
Giuseppe Ielpa,Nicola Leone
Giuseppe Manco 0001,Domenico Saccà
Glen Jeh,Jennifer Widom
Glenn Simmons Iwerks,Hanan Samet
Glenn Simmons Iwerks,Kenneth P. Smith
Gonzalo Navarro,José R. Paramá
Gonzalo Navarro,Pablo de la Fuente
Graham Cormode,Flip Korn
Graham Kendall,Yan Su
Greg Barish,Craig A. Knoblock
Greg Fu,Bernhard Seeger
Gregory Cobena,Cosmin Cremarenco
Gregory Cobena,Florin Dragan 0001
Gregory Cobena,Ioana Manolescu
Gregory Cobena,Nicoleta Preda
Gregory Cobena,Tova Milo
Gregory Dorman,Lei Sheng
Gregory Dorman,Nathan Folkert
Gregory Dorman,Sankar Subramanian
Gregory F. Cooper,Michael M. Wagner
Gregory Grefenstette,David A. Evans 0001
Gregory M. P. O'Hare,Julie Carson-Berndsen
Gregory M. P. O'Hare,Tarek Abu-Amer
Gregory Piatetsky-Shapiro,Tom Khabaza
Gregory Shakhnarovich,Trevor Darrell
Gretchen Barbatsis,Yong Zhao 0006
Grzegorz Cielniak,Achim J. Lilienthal
Grzegorz Cielniak,Daniel Hammarin
Grzegorz Cielniak,Linus Goranson
Grzegorz Cielniak,Maren Bennewitz
Grzegorz Cielniak,Mihajlo Miladinovic
Grzegorz Cielniak,Tom Duckett
Grzegorz Cielniak,Wolfram Burgard
Gui-Rong Xue,Chao-Jun Lu
Gui-Rong Xue,HongJiang Zhang
Gui-Rong Xue,Hua-Jun Zeng
Gui-Rong Xue,Wei-Ying Ma
Gui-Rong Xue,Zheng Chen 0001
